Time,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi,YawBrTAxp,YawBrTAyp
20.4,2.771,0.01754,-0.01396,-0.03425,-0.2318,-0.002178,-0.8476,0.3493
20.6,2.77,0.002523,-0.01344,0.00644,-0.2332,-0.001779,-0.9217,-0.9961
20.8,2.773,-0.008977,-0.01288,0.03768,-0.2271,-0.001549,-0.7711,-2.185
21.0,2.777,-0.01377,-0.01234,0.04991,-0.215,-0.001557,-0.4135,-2.978
21.2,2.782,-0.01026,-0.01178,0.0382,-0.2001,-0.001674,0.07569,-2.901
21.4,2.787,0.0009656,-0.01117,0.004027,-0.1865,-0.001808,0.6513,-1.841
21.6,2.789,0.01701,-0.01053,-0.04446,-0.1786,-0.001987,1.025,-0.2011
21.8,2.789,0.03339,-0.009917,-0.09451,-0.1788,-0.002257,1.022,1.343
22.0,2.786,0.04558,-0.009358,-0.1331,-0.1867,-0.002509,0.7046,2.389
22.2,2.782,0.05044,-0.008815,-0.1508,-0.2,-0.002569,0.1814,2.861
22.4,2.776,0.04701,-0.008261,-0.1446,-0.2148,-0.002428,-0.3212,2.621
22.6,2.772,0.03655,-0.007726,-0.1176,-0.2271,-0.002216,-0.7326,1.592
22.8,2.77,0.02217,-0.007239,-0.07865,-0.2333,-0.002026,-0.9662,0.00168
23.0,2.771,0.008059,-0.006773,-0.03974,-0.2314,-0.001811,-0.8888,-1.582
23.2,2.774,-0.00156,-0.006283,-0.01313,-0.222,-0.001547,-0.5922,-2.577
23.4,2.779,-0.003755,-0.005778,-0.007445,-0.2077,-0.001381,-0.1451,-2.804
23.6,2.784,0.002167,-0.005306,-0.02504,-0.1928,-0.001474,0.3287,-2.325
23.8,2.788,0.01447,-0.004883,-0.06133,-0.181,-0.001792,0.7155,-1.24
24.0,2.79,0.02963,-0.004475,-0.1065,-0.1756,-0.002122,0.9845,0.2123
24.2,2.789,0.0435,-0.004066,-0.1486,-0.1783,-0.002307,0.9601,1.635
24.4,2.785,0.05242,-0.003696,-0.1769,-0.1886,-0.002383,0.6238,2.527
24.6,2.78,0.05411,-0.003415,-0.1845,-0.2037,-0.002402,0.09728,2.639
24.8,2.775,0.04816,-0.003213,-0.1698,-0.2191,-0.002311,-0.4659,2.08
25.0,2.771,0.03622,-0.003041,-0.1375,-0.2301,-0.002043,-0.8626,1.015
25.2,2.77,0.02173,-0.00287,-0.09712,-0.2337,-0.001687,-1.062,-0.3614
25.4,2.772,0.008888,-0.002722,-0.0607,-0.229,-0.001453,-0.9834,-1.74
25.6,2.776,0.001381,-0.002623,-0.03895,-0.2169,-0.001429,-0.5501,-2.634
25.8,2.781,0.001191,-0.002563,-0.0379,-0.2009,-0.00151,0.08448,-2.65
26.0,2.787,0.008157,-0.002517,-0.05753,-0.1855,-0.001591,0.6874,-1.883
26.2,2.79,0.02023,-0.002494,-0.09219,-0.1755,-0.001703,0.9947,-0.7022
26.4,2.791,0.03405,-0.002525,-0.1323,-0.1736,-0.001929,0.9742,0.5789
26.6,2.788,0.04572,-0.00262,-0.1667,-0.1802,-0.002197,0.7687,1.762
26.8,2.784,0.05177,-0.002759,-0.1852,-0.1932,-0.002325,0.4079,2.574
27.0,2.778,0.05029,-0.002927,-0.1822,-0.2091,-0.002237,-0.08793,2.592
27.2,2.773,0.04176,-0.003149,-0.1586,-0.2236,-0.002026,-0.6498,1.696
27.4,2.77,0.02876,-0.003443,-0.1214,-0.2327,-0.001815,-1.038,0.3078
27.6,2.77,0.01497,-0.003777,-0.08124,-0.2334,-0.001607,-1.039,-0.9653
27.8,2.773,0.003955,-0.004108,-0.04833,-0.2255,-0.001372,-0.7354,-1.826
28.0,2.778,-0.00159,-0.004434,-0.03079,-0.2114,-0.001199,-0.302,-2.31
28.2,2.783,-0.0002637,-0.004794,-0.0329,-0.195,-0.001226,0.1571,-2.34
28.4,2.788,0.007537,-0.005193,-0.05373,-0.1809,-0.001471,0.6476,-1.664
28.6,2.791,0.01941,-0.005602,-0.08661,-0.173,-0.001766,1.082,-0.3139
28.8,2.791,0.03156,-0.006009,-0.1208,-0.1738,-0.001951,1.183,1.151
29.0,2.787,0.04023,-0.006446,-0.1456,-0.1833,-0.002021,0.8139,2.072
29.2,2.782,0.04294,-0.006947,-0.1535,-0.1989,-0.002034,0.1448,2.265
29.4,2.776,0.03899,-0.007499,-0.1421,-0.2159,-0.001987,-0.4723,1.979
29.6,2.771,0.02924,-0.008058,-0.1135,-0.2292,-0.001815,-0.8418,1.349
29.8,2.769,0.01596,-0.008606,-0.07429,-0.2353,-0.001538,-1.016,0.2676
30.0,2.77,0.002583,-0.009155,-0.03422,-0.2326,-0.001292,-1.009,-1.139
30.2,2.774,-0.007167,-0.009717,-0.004012,-0.2219,-0.001176,-0.7203,-2.261
30.4,2.78,-0.01063,-0.01027,0.008591,-0.2059,-0.00117,-0.1192,-2.49
30.6,2.786,-0.007311,-0.01079,0.001775,-0.1894,-0.001205,0.5611,-1.846
30.8,2.79,0.001204,-0.01128,-0.02032,-0.1772,-0.001289,0.9753,-0.8524
31.0,2.791,0.01212,-0.01177,-0.04987,-0.1728,-0.001472,1.026,0.1249
31.2,2.79,0.02228,-0.01228,-0.07777,-0.1773,-0.001714,0.8498,1.096
31.4,2.785,0.02871,-0.01277,-0.09523,-0.1894,-0.001883,0.5677,2.004
31.6,2.78,0.02914,-0.01325,-0.09566,-0.2059,-0.001885,0.1373,2.405
31.8,2.774,0.02298,-0.01374,-0.07714,-0.2224,-0.001742,-0.4784,1.901
32.0,2.77,0.0118,-0.01425,-0.04384,-0.2342,-0.001542,-1.035,0.7008
32.2,2.769,-0.001266,-0.01475,-0.004549,-0.2377,-0.001323,-1.219,-0.5223
32.4,2.771,-0.01278,-0.01519,0.03096,-0.2319,-0.001097,-0.9464,-1.345
32.6,2.776,-0.02012,-0.01557,0.05485,-0.2185,-0.0009241,-0.4192,-1.832
32.8,2.782,-0.02178,-0.0159,0.06251,-0.2015,-0.0008899,0.1123,-2.063
33.0,2.787,-0.01754,-0.01621,0.05304,-0.1857,-0.001015,0.6086,-1.794
33.2,2.791,-0.00869,-0.01648,0.03003,-0.1755,-0.001209,1.029,-0.7994
33.4,2.791,0.001909,-0.01669,0.001553,-0.1741,-0.001376,1.202,0.5934
33.6,2.788,0.01068,-0.01686,-0.02223,-0.1821,-0.00149,0.9523,1.679
33.8,2.783,0.01472,-0.01704,-0.0329,-0.1971,-0.001561,0.3256,2.054
34.0,2.777,0.0128,-0.01722,-0.02664,-0.2146,-0.001569,-0.3427,1.859
34.2,2.772,0.005441,-0.01737,-0.004495,-0.2298,-0.001468,-0.7929,1.368
34.4,2.769,-0.0056,-0.01748,0.02863,-0.2384,-0.001269,-0.9978,0.5774
34.6,2.769,-0.01769,-0.01755,0.06518,-0.2384,-0.001048,-1.013,-0.548
34.8,2.772,-0.02773,-0.01759,0.09623,-0.2296,-0.0008712,-0.8231,-1.652
35.0,2.777,-0.03302,-0.01758,0.1139,-0.2143,-0.0007537,-0.3418,-2.167
35.2,2.784,-0.03227,-0.01749,0.1143,-0.197,-0.0006964,0.318,-1.864
35.4,2.788,-0.02618,-0.01733,0.09907,-0.1827,-0.0007332,0.8741,-1.057
35.6,2.791,-0.01698,-0.01712,0.0744,-0.1755,-0.0008866,1.12,-0.1649
35.8,2.79,-0.007537,-0.0169,0.04835,-0.1775,-0.001095,1.029,0.6902
36.0,2.786,-0.000529,-0.01666,0.0288,-0.1881,-0.001254,0.7178,1.49
36.2,2.781,0.001958,-0.01639,0.02197,-0.2044,-0.001295,0.2364,2.005
36.4,2.774,-0.001087,-0.0161,0.03095,-0.2221,-0.001233,-0.3806,1.882
36.6,2.77,-0.009115,-0.01583,0.05436,-0.236,-0.001104,-0.9465,1.076
36.8,2.768,-0.01997,-0.01556,0.08618,-0.242,-0.0009142,-1.225,-0.01189
37.0,2.769,-0.03061,-0.01524,0.1178,-0.2383,-0.0006874,-1.074,-0.9442
37.2,2.774,-0.0382,-0.01485,0.1411,-0.2262,-0.0004945,-0.5955,-1.551
37.4,2.78,-0.04093,-0.01441,0.1506,-0.2093,-0.0004132,-0.008695,-1.822
37.6,2.785,-0.03832,-0.01396,0.1445,-0.1924,-0.0004492,0.5516,-1.663
37.8,2.79,-0.03125,-0.01347,0.1252,-0.1801,-0.0005353,0.972,-0.9617
38.0,2.791,-0.02177,-0.01295,0.09853,-0.176,-0.0006262,1.149,0.1128
38.2,2.789,-0.01272,-0.0124,0.07251,-0.1815,-0.0007304,0.9912,1.127
38.4,2.784,-0.006849,-0.01188,0.05513,-0.1949,-0.0008478,0.5145,1.712
38.6,2.778,-0.005931,-0.01138,0.05164,-0.2123,-0.0009188,-0.08509,1.779
38.8,2.772,-0.01017,-0.01091,0.0629,-0.2288,-0.0008702,-0.6282,1.426
39.0,2.769,-0.01827,-0.01043,0.0855,-0.2398,-0.0007091,-0.9962,0.7295
39.2,2.768,-0.02797,-0.009948,0.1131,-0.2424,-0.0005105,-1.118,-0.2075
39.4,2.77,-0.03664,-0.009478,0.138,-0.2358,-0.0003313,-0.9489,-1.118
39.6,2.775,-0.04193,-0.009005,0.1535,-0.2215,-0.0001783,-0.4743,-1.671
39.8,2.782,-0.0424,-0.008505,0.1552,-0.2036,-6.148e-05,0.159,-1.696
40.0,2.787,-0.03791,-0.007977,0.1424,-0.1875,-3.897e-05,0.7355,-1.262
40.2,2.79,-0.02975,-0.007446,0.1186,-0.1778,-0.0001497,1.092,-0.5349
40.4,2.791,-0.02027,-0.006942,0.09051,-0.1771,-0.0003343,1.141,0.3474
40.6,2.787,-0.01215,-0.006473,0.06579,-0.1855,-0.0004763,0.8875,1.182
40.8,2.782,-0.007603,-0.006038,0.05086,-0.2008,-0.0005096,0.3601,1.687
41.0,2.776,-0.007734,-0.005642,0.0492,-0.2187,-0.0004614,-0.3073,1.662
41.2,2.771,-0.01236,-0.0053,0.06053,-0.234,-0.0003751,-0.8722,1.146
41.4,2.768,-0.02011,-0.00501,0.08103,-0.2422,-0.0002434,-1.143,0.3696
41.6,2.768,-0.02871,-0.004741,0.1043,-0.2409,-5.448e-05,-1.067,-0.464
41.8,2.772,-0.03561,-0.004471,0.123,-0.2307,0.0001426,-0.7308,-1.205
42.0,2.778,-0.03868,-0.00421,0.1309,-0.2145,0.0002606,-0.2302,-1.651
42.2,2.784,-0.03692,-0.003974,0.1251,-0.1969,0.000271,0.3632,-1.585
42.4,2.789,-0.03083,-0.003761,0.1065,-0.1827,0.0002267,0.8942,-0.9842
42.6,2.791,-0.02212,-0.003562,0.07992,-0.1758,0.0001762,1.165,-0.1231
42.8,2.79,-0.01309,-0.003388,0.05192,-0.1784,0.0001101,1.058,0.6611
43.0,2.786,-0.005995,-0.003266,0.02906,-0.1897,1.025e-05,0.6437,1.214
43.2,2.78,-0.002585,-0.003214,0.0165,-0.2064,-7.586e-05,0.1057,1.511
43.4,2.774,-0.003671,-0.003221,0.01674,-0.2236,-6.076e-05,-0.4361,1.464
43.6,2.77,-0.008794,-0.003273,0.02864,-0.2366,7.934e-05,-0.9068,0.9461
43.8,2.768,-0.01621,-0.003368,0.04742,-0.2417,0.000278,-1.184,0.06138
44.0,2.77,-0.02349,-0.003502,0.06619,-0.2373,0.0004542,-1.099,-0.8096
44.2,2.774,-0.02835,-0.003661,0.0784,-0.2245,0.0005839,-0.6164,-1.316
44.4,2.78,-0.02938,-0.003829,0.07976,-0.2069,0.0006755,0.0574,-1.412
44.6,2.786,-0.0262,-0.004001,0.06894,-0.1896,0.0007052,0.6448,-1.232
44.8,2.79,-0.01942,-0.004192,0.04755,-0.1777,0.0006399,0.997,-0.7968
45.0,2.791,-0.01061,-0.004417,0.02005,-0.1743,0.0005052,1.109,-0.05404
45.2,2.789,-0.002078,-0.00468,-0.007049,-0.1803,0.0003903,0.9744,0.8348
45.4,2.784,0.003855,-0.004981,-0.02706,-0.1939,0.0003676,0.5381,1.454
45.6,2.778,0.00572,-0.005326,-0.03565,-0.2114,0.0004276,-0.1229,1.497
45.8,2.772,0.003422,-0.005718,-0.03226,-0.2276,0.0005205,-0.7573,1.069
46.0,2.769,-0.00196,-0.00615,-0.01972,-0.2379,0.0006282,-1.095,0.4813
46.2,2.769,-0.008694,-0.006601,-0.002898,-0.2392,0.0007656,-1.071,-0.1218
46.4,2.771,-0.0148,-0.007053,0.01246,-0.2314,0.000923,-0.8128,-0.7663
46.6,2.777,-0.01834,-0.007509,0.02074,-0.2166,0.001043,-0.4032,-1.34
46.8,2.783,-0.01797,-0.007972,0.01797,-0.1989,0.00108,0.1403,-1.508
47.0,2.788,-0.01351,-0.008434,0.003495,-0.1831,0.001046,0.7374,-1.089
47.2,2.791,-0.006163,-0.008884,-0.01947,-0.1738,0.0009849,1.155,-0.319
47.4,2.791,0.002041,-0.009329,-0.04529,-0.1737,0.0009188,1.164,0.3872
47.6,2.788,0.009055,-0.009791,-0.06804,-0.1827,0.0008501,0.7858,0.8518
47.8,2.782,0.01333,-0.01028,-0.08312,-0.1982,0.0008034,0.2282,1.159
48.0,2.776,0.01396,-0.01078,-0.08774,-0.2157,0.0008296,-0.3204,1.301
48.2,2.771,0.01087,-0.01129,-0.08153,-0.2302,0.0009519,-0.7902,1.062
48.4,2.769,0.005031,-0.01179,-0.0672,-0.2377,0.001132,-1.122,0.3614
48.6,2.77,-0.001593,-0.0123,-0.05022,-0.2358,0.001298,-1.147,-0.5041
48.8,2.773,-0.00677,-0.01278,-0.03693,-0.2251,0.001405,-0.7677,-1.087
49.0,2.779,-0.008879,-0.01324,-0.03207,-0.2085,0.001449,-0.1161,-1.232
49.2,2.785,-0.007363,-0.01365,-0.03749,-0.1909,0.001438,0.5187,-1.104
49.4,2.79,-0.002613,-0.01403,-0.05228,-0.1774,0.001378,0.9157,-0.8194
49.6,2.792,0.004268,-0.0144,-0.07339,-0.1716,0.001287,1.062,-0.3087
49.8,2.791,0.01159,-0.01474,-0.09597,-0.1749,0.001211,0.9917,0.4301
50.0,2.786,0.01738,-0.01506,-0.1143,-0.1865,0.001189,0.668,1.102
50.2,2.78,0.01999,-0.01537,-0.1237,-0.2032,0.001228,0.09848,1.331
50.4,2.775,0.01881,-0.01567,-0.1222,-0.2202,0.001308,-0.5563,1.061
50.6,2.77,0.01448,-0.01595,-0.1115,-0.2324,0.001411,-1.017,0.5551
50.8,2.769,0.008466,-0.01622,-0.09549,-0.2365,0.00153,-1.122,0.04173
51.0,2.771,0.002463,-0.01643,-0.07905,-0.2313,0.001651,-0.9221,-0.468
51.2,2.776,-0.001919,-0.01661,-0.06691,-0.2184,0.001743,-0.5231,-0.9768
51.4,2.782,-0.003403,-0.01674,-0.06285,-0.2013,0.001779,0.002902,-1.274
51.6,2.787,-0.001426,-0.01684,-0.0686,-0.1848,0.001753,0.5863,-1.117
51.8,2.791,0.003507,-0.01688,-0.08282,-0.1735,0.001681,1.053,-0.5504
52.0,2.792,0.009896,-0.01687,-0.1014,-0.1709,0.001589,1.181,0.1188
52.2,2.789,0.01584,-0.01683,-0.1189,-0.1777,0.001509,0.9131,0.627
52.4,2.784,0.01971,-0.01678,-0.1307,-0.1917,0.001478,0.3847,0.9425
52.6,2.778,0.02056,-0.0167,-0.1338,-0.209,0.001521,-0.1972,1.092
52.8,2.773,0.01816,-0.0166,-0.1275,-0.2245,0.001632,-0.6943,0.9796
53.0,2.77,0.0131,-0.01647,-0.1132,-0.2342,0.001775,-1.035,0.5149
53.2,2.77,0.006728,-0.01632,-0.09485,-0.2351,0.001907,-1.111,-0.174
53.4,2.773,0.0008545,-0.01614,-0.07755,-0.2269,0.002,-0.85,-0.7721
53.6,2.778,-0.002852,-0.01592,-0.06607,-0.212,0.002041,-0.3132,-1.056
53.8,2.784,-0.003476,-0.01564,-0.06319,-0.1948,0.002024,0.3054,-1.036
54.0,2.789,-0.001072,-0.01533,-0.06893,-0.1802,0.001961,0.7924,-0.8027
54.2,2.792,0.003494,-0.01498,-0.081,-0.1722,0.00188,1.048,-0.3862
54.4,2.791,0.00885,-0.01462,-0.09551,-0.173,0.001814,1.042,0.1811
54.6,2.788,0.01342,-0.01423,-0.1079,-0.1825,0.00178,0.7621,0.7378
54.8,2.782,0.01578,-0.01382,-0.1141,-0.1981,0.001775,0.2458,1.048
55.0,2.776,0.01508,-0.01341,-0.1115,-0.2153,0.001802,-0.3717,1.005
55.2,2.772,0.01139,-0.013,-0.1003,-0.2291,0.001871,-0.8759,0.6849
55.4,2.769,0.005659,-0.01259,-0.08287,-0.2357,0.001981,-1.104,0.2243
55.6,2.77,-0.0006076,-0.01217,-0.06358,-0.2332,0.002102,-1.017,-0.2841
55.8,2.774,-0.005845,-0.01173,-0.04689,-0.2226,0.002192,-0.6594,-0.7492
56.0,2.78,-0.008836,-0.01127,-0.03638,-0.2067,0.002227,-0.118,-1.021
56.2,2.786,-0.008987,-0.0108,-0.0339,-0.19,0.002209,0.475,-0.9739
56.4,2.79,-0.006469,-0.01031,-0.0391,-0.1774,0.002149,0.938,-0.6304
56.6,2.792,-0.002205,-0.009809,-0.04941,-0.1726,0.002058,1.111,-0.1348
56.8,2.79,0.002355,-0.009306,-0.06076,-0.177,0.00196,0.9533,0.3646
57.0,2.786,0.005654,-0.008823,-0.0687,-0.1891,0.001896,0.5403,0.7679
57.2,2.78,0.006518,-0.008365,-0.0698,-0.2056,0.0019,-0.002694,0.9763
57.4,2.774,0.004524,-0.007926,-0.06271,-0.2218,0.001968,-0.5496,0.8928
57.6,2.77,7.912e-05,-0.007507,-0.04843,-0.2333,0.002061,-0.962,0.5239
57.8,2.769,-0.005764,-0.007113,-0.02988,-0.2368,0.002146,-1.099,0.0167
58.0,2.771,-0.01163,-0.006743,-0.01098,-0.2313,0.002217,-0.9019,-0.4458
58.2,2.776,-0.01617,-0.006385,0.004331,-0.2184,0.002273,-0.446,-0.7656
58.4,2.782,-0.01835,-0.006029,0.01307,-0.2019,0.002299,0.1101,-0.9095
58.6,2.787,-0.01782,-0.005678,0.01404,-0.1867,0.002278,0.621,-0.8248
