Time,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi
0.0,0.32,0.0,-0.01,0.0,-0.096,10.0
0.2,0.3201,6.489e-06,-0.009956,-2.219e-05,-0.09576,9.999
0.4,0.3203,3.468e-05,-0.009916,-0.0001061,-0.09495,9.994
0.6,0.3208,6.018e-05,-0.009993,-0.0001898,-0.09364,9.987
0.8,0.3212,9.925e-05,-0.01017,-0.0003056,-0.09227,9.977
1.0,0.3215,0.0001912,-0.01035,-0.0005354,-0.09143,9.964
1.2,0.3215,0.0002855,-0.01048,-0.0007418,-0.09143,9.95
1.4,0.3213,0.0003071,-0.01065,-0.0007253,-0.09204,9.932
1.6,0.3209,0.0001745,-0.01092,-0.0002863,-0.09295,9.912
1.8,0.3206,-8.217e-05,-0.01121,0.000486,-0.09408,9.888
2.0,0.3202,-0.0003135,-0.01143,0.001204,-0.09531,9.863
2.2,0.3198,-0.000421,-0.01163,0.0016,-0.09628,9.836
2.4,0.3197,-0.0003835,-0.01194,0.001614,-0.09655,9.806
2.6,0.32,-0.0002821,-0.01235,0.001446,-0.09596,9.773
2.8,0.3204,-0.0001961,-0.01274,0.001304,-0.09489,9.739
3.0,0.3208,-0.0001325,-0.01305,0.001227,-0.09376,9.702
3.2,0.3211,-0.0001184,-0.01335,0.001295,-0.09281,9.663
3.4,0.3213,-0.0001746,-0.01373,0.001569,-0.09223,9.621
3.6,0.3213,-0.0003148,-0.01417,0.002079,-0.09222,9.577
3.8,0.3211,-0.0004953,-0.01456,0.002709,-0.09302,9.53
4.0,0.3206,-0.0006185,-0.01492,0.003211,-0.09443,9.482
4.2,0.3201,-0.00068,-0.01531,0.003567,-0.09587,9.431
4.4,0.3198,-0.0007436,-0.01578,0.003924,-0.09689,9.378
4.6,0.3198,-0.0008691,-0.01622,0.004421,-0.09733,9.322
4.8,0.3198,-0.00102,-0.01655,0.004961,-0.0973,9.263
5.0,0.3201,-0.001074,-0.01686,0.00524,-0.09685,9.203
