Time,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi
0.0,0.093,0.0,-0.009,0.004,4.946,-0.003
0.2,0.09018,1.266e-06,-0.008817,0.003993,4.935,-0.003011
0.4,0.08243,5.685e-06,-0.008395,0.003969,4.904,-0.003064
0.6,0.07129,-1.283e-05,-0.007915,0.003981,4.858,-0.003273
0.8,0.05855,-3.723e-05,-0.007438,0.003999,4.802,-0.003463
1.0,0.04581,-5.526e-06,-0.006925,0.003892,4.74,-0.003334
1.2,0.03406,0.0001005,-0.006377,0.003607,4.676,-0.003
1.4,0.02353,0.0002546,-0.005907,0.003197,4.611,-0.002755
1.6,0.01359,0.000362,-0.005536,0.002889,4.542,-0.00285
1.8,0.00282,0.0003665,-0.005118,0.00285,4.466,-0.003134
2.0,-0.01039,0.0002951,-0.004508,0.003051,4.378,-0.003274
2.2,-0.02738,0.000178,-0.003692,0.003423,4.275,-0.003284
2.4,-0.04877,3.146e-05,-0.002767,0.003908,4.155,-0.00327
2.6,-0.07452,-0.0001663,-0.001728,0.004533,4.018,-0.003301
2.8,-0.104,-0.0003813,-0.0004646,0.005189,3.865,-0.003284
3.0,-0.1358,-0.0004978,0.00104,0.005569,3.702,-0.003164
3.2,-0.1682,-0.0004508,0.002656,0.005483,3.534,-0.003175
3.4,-0.1996,-0.0002674,0.004227,0.004996,3.365,-0.003383
3.6,-0.2291,-5.612e-05,0.005747,0.004407,3.198,-0.003611
3.8,-0.2569,0.0001175,0.00731,0.003923,3.032,-0.003612
4.0,-0.2837,0.0002701,0.008929,0.003544,2.867,-0.003362
4.2,-0.3109,0.0003635,0.01055,0.003378,2.698,-0.003196
4.4,-0.3401,0.0002978,0.01219,0.003679,2.522,-0.003265
4.6,-0.3724,-1.513e-05,0.01394,0.004665,2.334,-0.003456
4.8,-0.4083,-0.0005119,0.01589,0.006158,2.134,-0.00361
5.0,-0.4474,-0.0009825,0.01796,0.007602,1.922,-0.003696
5.2,-0.4883,-0.001282,0.02001,0.008588,1.704,-0.003842
5.4,-0.5295,-0.00139,0.02202,0.009026,1.484,-0.003965
5.6,-0.5696,-0.001344,0.02404,0.008998,1.265,-0.003914
5.8,-0.6076,-0.001144,0.0261,0.008509,1.052,-0.003749
6.0,-0.6429,-0.0007737,0.0281,0.007552,0.8455,-0.003682
6.2,-0.6759,-0.0003677,0.02996,0.006511,0.6454,-0.003881
6.4,-0.7074,-0.0001526,0.03173,0.006003,0.4491,-0.004154
6.6,-0.7389,-0.0002702,0.03347,0.006422,0.2529,-0.004239
6.8,-0.7714,-0.0006656,0.03515,0.007646,0.0538,-0.004156
7.0,-0.8058,-0.001165,0.03667,0.009225,-0.1504,-0.004082
7.2,-0.8421,-0.001687,0.038,0.01091,-0.3597,-0.004141
7.4,-0.88,-0.00222,0.03923,0.01261,-0.5729,-0.004218
7.6,-0.9182,-0.002681,0.04041,0.01406,-0.7865,-0.004225
7.8,-0.9554,-0.002894,0.04148,0.01478,-0.9961,-0.004289
8.0,-0.9901,-0.002732,0.04234,0.01444,-1.197,-0.004489
8.2,-1.021,-0.002295,0.04302,0.01333,-1.388,-0.004726
8.4,-1.049,-0.001823,0.04359,0.01208,-1.567,-0.004787
8.6,-1.074,-0.00148,0.04406,0.01116,-1.736,-0.004673
