Time,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi
0.0,6.604,0.039,2.27,0.219,2.646,0.014
0.2,6.602,0.03913,2.264,0.2185,2.64,0.014
0.4,6.596,0.03955,2.246,0.217,2.623,0.014
0.6,6.588,0.04018,2.216,0.2147,2.598,0.01399
0.8,6.579,0.04101,2.174,0.2117,2.571,0.01401
1.0,6.571,0.04204,2.121,0.2082,2.549,0.01412
1.2,6.567,0.04307,2.057,0.2048,2.535,0.0143
1.4,6.566,0.04366,1.982,0.2027,2.534,0.01448
1.6,6.569,0.04359,1.897,0.2024,2.544,0.01462
1.8,6.575,0.04305,1.804,0.2036,2.56,0.01479
2.0,6.581,0.04241,1.702,0.2053,2.577,0.01501
2.2,6.584,0.04183,1.592,0.2068,2.589,0.01523
2.4,6.585,0.04136,1.475,0.2081,2.593,0.01534
2.6,6.582,0.04115,1.353,0.2087,2.586,0.01536
2.8,6.577,0.04132,1.225,0.2082,2.573,0.01536
3.0,6.571,0.04178,1.093,0.2069,2.557,0.01543
3.2,6.565,0.0423,0.957,0.2055,2.543,0.0156
3.4,6.561,0.04273,0.8184,0.2042,2.535,0.01585
3.6,6.561,0.04304,0.6778,0.2033,2.535,0.01618
3.8,6.563,0.04322,0.5358,0.2028,2.544,0.01656
4.0,6.567,0.0433,0.3934,0.2026,2.558,0.01699
4.2,6.571,0.04331,0.2513,0.2027,2.574,0.01748
4.4,6.575,0.04324,0.1103,0.203,2.587,0.01798
4.6,6.577,0.04309,-0.02893,0.2036,2.595,0.01838
4.8,6.576,0.04292,-0.1658,0.2042,2.596,0.0187
5.0,6.574,0.04281,-0.2996,0.2048,2.591,0.01899
5.2,6.57,0.04274,-0.4298,0.2052,2.584,0.01933
5.4,6.567,0.04262,-0.5559,0.2058,2.576,0.01971
5.6,6.565,0.04246,-0.6774,0.2064,2.572,0.02012
5.8,6.564,0.04243,-0.7938,0.2066,2.573,0.02061
6.0,6.566,0.04261,-0.9047,0.2063,2.579,0.0212
6.2,6.569,0.0429,-1.01,0.2056,2.59,0.02189
6.4,6.572,0.04319,-1.108,0.2049,2.603,0.02262
6.6,6.576,0.04347,-1.2,0.2042,2.614,0.02335
6.8,6.578,0.04374,-1.285,0.2037,2.623,0.02402
7.0,6.579,0.04389,-1.362,0.2035,2.627,0.02462
7.2,6.578,0.0438,-1.432,0.204,2.626,0.02516
7.4,6.576,0.04347,-1.494,0.2052,2.622,0.02569
7.6,6.574,0.043,-1.547,0.2068,2.618,0.02621
7.8,6.572,0.04253,-1.593,0.2084,2.614,0.02673
8.0,6.572,0.04219,-1.63,0.2097,2.614,0.02728
8.2,6.572,0.04209,-1.659,0.2103,2.617,0.02794
8.4,6.574,0.04227,-1.679,0.2101,2.623,0.0287
8.6,6.577,0.04269,-1.69,0.2091,2.632,0.0295
8.8,6.579,0.04326,-1.693,0.2077,2.64,0.0303
9.0,6.581,0.04386,-1.687,0.2062,2.646,0.03105
9.2,6.582,0.0443,-1.673,0.2052,2.649,0.03174
9.4,6.581,0.04439,-1.65,0.2052,2.649,0.03236
9.6,6.58,0.04411,-1.618,0.2063,2.646,0.03291
9.8,6.578,0.04357,-1.579,0.2081,2.642,0.03339
10.0,6.577,0.0429,-1.532,0.2104,2.639,0.03383
10.2,6.576,0.04224,-1.477,0.2127,2.637,0.03429
10.4,6.576,0.04179,-1.415,0.2143,2.637,0.0348
10.6,6.577,0.04174,-1.347,0.2148,2.64,0.03538
