Time,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi
0.0,10.58,0.186,0.801,0.394,4.722,10.12
0.2,10.58,0.1859,0.7989,0.3944,4.711,10.12
0.4,10.57,0.1858,0.7926,0.3952,4.679,10.11
0.6,10.55,0.1857,0.7819,0.396,4.634,10.1
0.8,10.53,0.1863,0.7667,0.3956,4.585,10.09
1.0,10.52,0.1878,0.7471,0.3929,4.543,10.08
1.2,10.51,0.1903,0.7232,0.388,4.517,10.06
1.4,10.51,0.1933,0.6948,0.382,4.51,10.04
1.6,10.51,0.1965,0.6623,0.3758,4.523,10.02
1.8,10.52,0.1999,0.626,0.3694,4.546,9.997
2.0,10.53,0.2036,0.5862,0.3629,4.571,9.97
2.2,10.53,0.2073,0.5432,0.357,4.586,9.94
2.4,10.53,0.2109,0.4977,0.3519,4.587,9.907
2.6,10.52,0.2145,0.4497,0.3475,4.57,9.871
2.8,10.51,0.2182,0.3995,0.3429,4.54,9.833
3.0,10.5,0.2224,0.3472,0.3375,4.504,9.792
3.2,10.48,0.2272,0.2931,0.3308,4.472,9.749
3.4,10.48,0.2327,0.2374,0.3226,4.45,9.703
3.6,10.47,0.2389,0.1802,0.3127,4.443,9.654
3.8,10.47,0.2457,0.122,0.3014,4.451,9.604
4.0,10.48,0.2532,0.06311,0.2889,4.469,9.551
4.2,10.48,0.261,0.003968,0.2761,4.491,9.495
4.4,10.48,0.2687,-0.05503,0.2639,4.509,9.437
4.6,10.48,0.2762,-0.1135,0.2531,4.516,9.376
4.8,10.48,0.2834,-0.171,0.2436,4.512,9.312
5.0,10.47,0.2906,-0.2273,0.235,4.496,9.245
5.2,10.46,0.2978,-0.2825,0.227,4.475,9.176
5.4,10.45,0.3051,-0.3361,0.2191,4.453,9.104
5.6,10.44,0.313,-0.388,0.2102,4.439,9.03
5.8,10.43,0.3217,-0.4382,0.1994,4.435,8.953
6.0,10.43,0.3313,-0.4863,0.1865,4.442,8.874
6.2,10.44,0.3416,-0.532,0.1722,4.459,8.793
6.4,10.44,0.3523,-0.5752,0.1573,4.479,8.709
6.6,10.44,0.3631,-0.6154,0.1424,4.498,8.623
6.8,10.44,0.3739,-0.6524,0.1285,4.511,8.535
7.0,10.44,0.3843,-0.6861,0.1164,4.514,8.444
7.2,10.43,0.3942,-0.7162,0.1063,4.51,8.35
7.4,10.42,0.4036,-0.7428,0.09819,4.5,8.254
7.6,10.42,0.4129,-0.7658,0.09105,4.489,8.156
7.8,10.41,0.4225,-0.7851,0.08382,4.481,8.056
8.0,10.41,0.4326,-0.8007,0.0755,4.481,7.954
8.2,10.4,0.4435,-0.8127,0.0655,4.49,7.85
8.4,10.4,0.4552,-0.8209,0.05372,4.505,7.744
8.6,10.41,0.4676,-0.8251,0.04045,4.524,7.636
8.8,10.41,0.4805,-0.8254,0.02652,4.544,7.526
9.0,10.41,0.4933,-0.8217,0.01319,4.559,7.415
9.2,10.41,0.5057,-0.8139,0.001743,4.569,7.301
9.4,10.4,0.5174,-0.8021,-0.007015,4.572,7.186
