Time,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi
0.0,10.58,10.19,0.801,0.394,4.722,0.119
0.2,10.58,10.19,0.7989,0.3936,4.711,0.119
0.4,10.57,10.18,0.7926,0.3924,4.679,0.1191
0.6,10.55,10.18,0.7818,0.3904,4.634,0.1192
0.8,10.54,10.18,0.7666,0.3876,4.585,0.1195
1.0,10.52,10.18,0.7469,0.3844,4.543,0.12
1.2,10.52,10.17,0.7228,0.3819,4.518,0.1207
1.4,10.52,10.16,0.6943,0.3819,4.513,0.1215
1.6,10.52,10.16,0.6616,0.3851,4.527,0.1223
1.8,10.53,10.15,0.625,0.3907,4.551,0.1232
2.0,10.54,10.13,0.5849,0.3974,4.577,0.1241
2.2,10.55,10.12,0.5416,0.4048,4.594,0.1249
2.4,10.55,10.11,0.4957,0.4122,4.596,0.1256
2.6,10.55,10.09,0.4473,0.4191,4.58,0.1262
2.8,10.54,10.08,0.3966,0.4252,4.552,0.1267
3.0,10.53,10.07,0.3439,0.4309,4.518,0.1274
3.2,10.52,10.05,0.2894,0.4365,4.488,0.1283
3.4,10.51,10.03,0.2333,0.4426,4.468,0.1295
3.6,10.51,10.02,0.1758,0.4493,4.464,0.1309
3.8,10.52,9.996,0.1173,0.4568,4.474,0.1325
4.0,10.53,9.976,0.058,0.4647,4.494,0.1343
4.2,10.54,9.955,-0.001565,0.473,4.518,0.1363
4.4,10.54,9.933,-0.06103,0.4818,4.538,0.1383
4.6,10.55,9.91,-0.12,0.4912,4.547,0.1402
4.8,10.55,9.886,-0.178,0.501,4.544,0.142
5.0,10.54,9.861,-0.2349,0.5112,4.53,0.1436
5.2,10.54,9.834,-0.2906,0.5221,4.51,0.1452
5.4,10.54,9.807,-0.3447,0.5337,4.492,0.1469
5.6,10.53,9.779,-0.3971,0.5455,4.48,0.1488
5.8,10.53,9.75,-0.4475,0.5567,4.478,0.1511
6.0,10.54,9.72,-0.4959,0.567,4.487,0.1536
6.2,10.55,9.69,-0.5419,0.5765,4.506,0.1564
6.4,10.56,9.659,-0.5853,0.5851,4.527,0.1595
6.6,10.57,9.628,-0.6258,0.593,4.547,0.1627
6.8,10.57,9.596,-0.6631,0.6009,4.561,0.1659
7.0,10.58,9.562,-0.6971,0.6095,4.565,0.1689
7.2,10.58,9.528,-0.7276,0.6196,4.561,0.1718
7.4,10.58,9.491,-0.7545,0.6314,4.552,0.1745
7.6,10.58,9.454,-0.7778,0.6444,4.542,0.1772
7.8,10.58,9.416,-0.7974,0.658,4.536,0.1801
8.0,10.58,9.377,-0.8132,0.6711,4.536,0.1832
8.2,10.59,9.337,-0.8252,0.6828,4.545,0.1866
8.4,10.59,9.298,-0.8333,0.6925,4.561,0.1904
8.6,10.6,9.258,-0.8375,0.6998,4.58,0.1946
8.8,10.61,9.218,-0.8377,0.7052,4.598,0.199
9.0,10.62,9.178,-0.8339,0.7097,4.613,0.2035
9.2,10.63,9.136,-0.8261,0.7147,4.622,0.2079
9.4,10.63,9.093,-0.8142,0.7212,4.624,0.2121
9.6,10.63,9.049,-0.7986,0.7299,4.621,0.2161
9.8,10.63,9.003,-0.7792,0.7404,4.617,0.22
10.0,10.64,8.956,-0.7562,0.7522,4.615,0.2239
10.2,10.64,8.908,-0.7299,0.7639,4.617,0.228
10.4,10.65,8.86,-0.7003,0.7743,4.624,0.2323
10.6,10.65,8.811,-0.6676,0.782,4.637,0.2371
10.8,10.66,8.763,-0.6321,0.7865,4.653,0.2422
11.0,10.67,8.715,-0.5939,0.7881,4.669,0.2476
11.2,10.68,8.667,-0.5531,0.7878,4.683,0.2533
