Time,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi
0.0,0.32,0.0,-0.01,0.0,4.904,0.0
0.2,0.3172,-1.694e-06,-0.009817,3.249e-06,4.893,-1.115e-05
0.4,0.3095,-7.783e-06,-0.009393,1.443e-05,4.863,-6.553e-05
0.6,0.2985,-4.41e-05,-0.008909,8.472e-05,4.817,-0.0002767
0.8,0.2858,-9.185e-05,-0.008424,0.000176,4.761,-0.0004676
1.0,0.2732,-8.34e-05,-0.007899,0.0001407,4.699,-0.0003346
1.2,0.2614,7.871e-06,-0.007332,-9.737e-05,4.635,5.479e-06
1.4,0.2509,0.0001593,-0.006837,-0.0004962,4.57,0.0002591
1.6,0.2409,0.0002752,-0.006431,-0.0008256,4.501,0.0001685
1.8,0.23,0.000292,-0.005968,-0.0009018,4.424,-0.0001174
2.0,0.2166,0.0002291,-0.005307,-0.0007321,4.336,-0.0002566
2.2,0.1996,0.0001142,-0.004435,-0.0003821,4.233,-0.0002578
2.4,0.1781,-3.17e-05,-0.00345,8.04e-05,4.112,-0.0002195
2.6,0.1522,-0.0002205,-0.002348,0.0006542,3.975,-0.0002148
2.8,0.1226,-0.000409,-0.001016,0.001206,3.822,-0.0001624
3.0,0.09062,-0.0004803,0.0005627,0.001426,3.659,-1.177e-05
3.2,0.05802,-0.000379,0.00226,0.001153,3.49,-7.379e-06
3.4,0.02639,-0.0001487,0.003915,0.0004982,3.32,-0.0002084
3.6,-0.003351,8.629e-05,0.005519,-0.0001964,3.152,-0.0004252
3.8,-0.03129,0.0002561,0.007167,-0.0007119,2.986,-0.0004012
4.0,-0.05828,0.0003871,0.008871,-0.001075,2.821,-0.0001065
4.2,-0.08569,0.0004596,0.01058,-0.001229,2.651,0.0001074
4.4,-0.1151,0.0003915,0.0123,-0.0009716,2.474,7.695e-05
4.6,-0.1477,0.0001049,0.01415,-0.0001177,2.285,-9.266e-05
4.8,-0.184,-0.0003358,0.0162,0.001151,2.084,-0.000238
5.0,-0.2235,-0.0007243,0.01836,0.002289,1.872,-0.0003025
5.2,-0.2649,-0.0009247,0.02051,0.002915,1.652,-0.0004067
5.4,-0.3066,-0.0009269,0.0226,0.002972,1.43,-0.0004624
5.6,-0.3471,-0.0007806,0.0247,0.002575,1.211,-0.0003295
5.8,-0.3855,-0.0004969,0.02684,0.001766,0.9962,-9.529e-05
6.0,-0.4213,-7.012e-05,0.02892,0.0005697,0.7886,1.627e-05
6.2,-0.4546,0.0003566,0.03087,-0.0006099,0.5875,-0.0001699
6.4,-0.4866,0.0005581,0.03271,-0.001162,0.3902,-0.0004378
6.6,-0.5184,0.0004106,0.03453,-0.0007443,0.1932,-0.0004951
6.8,-0.5513,-1.281e-06,0.03628,0.000437,-0.00689,-0.0003523
7.0,-0.5861,-0.0004697,0.03786,0.001839,-0.2121,-0.0001884
7.2,-0.623,-0.0008971,0.03924,0.003166,-0.4229,-0.0001621
7.4,-0.6615,-0.001281,0.04051,0.004347,-0.6377,-0.0001792
7.6,-0.7005,-0.001563,0.04173,0.005188,-0.8533,-0.0001566
7.8,-0.7385,-0.001603,0.04283,0.005315,-1.065,-0.000216
8.0,-0.7739,-0.001302,0.04372,0.004487,-1.268,-0.000399
8.2,-0.8057,-0.0007806,0.04442,0.003034,-1.46,-0.0005891
8.4,-0.8341,-0.0002768,0.045,0.001597,-1.639,-0.0005665
8.6,-0.8594,5.867e-05,0.04548,0.0006166,-1.809,-0.0003469
8.8,-0.8829,0.0001903,0.04576,0.0002419,-1.972,-0.0002233
9.0,-0.9058,0.0001045,0.04578,0.0005407,-2.13,-0.0003127
9.2,-0.9292,-0.0002819,0.04557,0.001709,-2.288,-0.0004765
9.4,-0.9538,-0.0009742,0.04517,0.003709,-2.447,-0.0004825
9.6,-0.9793,-0.001747,0.04453,0.005915,-2.607,-0.0003219
9.8,-1.005,-0.002277,0.0436,0.007454,-2.764,-0.0002053
