Time,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi
0.0,4.747,10.0,-0.037,0.0,-0.299,0.0
0.2,4.747,9.999,-0.0369,0.0006786,-0.2986,-1.236e-05
0.4,4.748,9.997,-0.03671,0.002612,-0.2972,-7.103e-05
0.6,4.749,9.993,-0.03653,0.005614,-0.2951,-0.0002871
0.8,4.75,9.988,-0.03636,0.009296,-0.2929,-0.0004913
1.0,4.752,9.981,-0.03609,0.01322,-0.2914,-0.0003959
1.2,4.753,9.974,-0.03569,0.01731,-0.2908,-0.0001208
1.4,4.753,9.966,-0.03524,0.02174,-0.2912,5.149e-05
1.6,4.754,9.956,-0.0348,0.02684,-0.2921,-0.000113
1.8,4.755,9.945,-0.03429,0.03272,-0.2933,-0.0004527
2.0,4.756,9.933,-0.03363,0.03927,-0.2946,-0.0006319
2.2,4.758,9.919,-0.03288,0.04652,-0.2953,-0.0006672
2.4,4.759,9.905,-0.03216,0.05458,-0.2949,-0.0006604
2.6,4.762,9.889,-0.03147,0.06369,-0.2933,-0.0006829
2.8,4.764,9.872,-0.03071,0.07387,-0.291,-0.0006621
3.0,4.767,9.854,-0.02981,0.08487,-0.2884,-0.0005667
3.2,4.77,9.835,-0.02885,0.09646,-0.286,-0.0006508
3.4,4.773,9.814,-0.02794,0.1084,-0.2842,-0.0009667
3.6,4.776,9.793,-0.02706,0.1205,-0.2832,-0.001309
3.8,4.779,9.771,-0.02612,0.1325,-0.2833,-0.001411
4.0,4.781,9.748,-0.02512,0.1445,-0.2842,-0.001242
4.2,4.783,9.723,-0.02415,0.1566,-0.2851,-0.001145
4.4,4.786,9.698,-0.02324,0.1694,-0.2856,-0.001272
4.6,4.789,9.671,-0.02231,0.1831,-0.2852,-0.001511
4.8,4.793,9.643,-0.02129,0.1977,-0.284,-0.001711
5.0,4.797,9.614,-0.02024,0.213,-0.2821,-0.001836
5.2,4.801,9.584,-0.01928,0.2285,-0.2795,-0.002016
5.4,4.806,9.553,-0.01841,0.2442,-0.2766,-0.002161
5.6,4.81,9.521,-0.01754,0.2601,-0.2741,-0.002131
5.8,4.814,9.487,-0.01661,0.2759,-0.2724,-0.002011
6.0,4.818,9.453,-0.01572,0.2915,-0.2717,-0.002024
6.2,4.822,9.419,-0.01491,0.3068,-0.2717,-0.002343
6.4,4.826,9.383,-0.01416,0.3219,-0.2722,-0.002746
6.6,4.83,9.346,-0.0134,0.337,-0.2731,-0.002937
6.8,4.834,9.309,-0.01265,0.3519,-0.2737,-0.002924
7.0,4.839,9.27,-0.012,0.3669,-0.2734,-0.002877
7.2,4.844,9.231,-0.01146,0.382,-0.2719,-0.002954
7.4,4.849,9.19,-0.01095,0.3975,-0.2696,-0.003066
7.6,4.855,9.149,-0.01041,0.4134,-0.267,-0.003132
7.8,4.86,9.107,-0.009893,0.4291,-0.2646,-0.003274
8.0,4.866,9.064,-0.009507,0.4442,-0.2628,-0.00352
8.2,4.871,9.02,-0.009232,0.4584,-0.2617,-0.003762
8.4,4.876,8.976,-0.008989,0.4718,-0.2617,-0.003791
8.6,4.881,8.931,-0.008758,0.4846,-0.2626,-0.003637
8.8,4.886,8.885,-0.008599,0.4968,-0.2638,-0.003599
9.0,4.891,8.839,-0.008553,0.5084,-0.2647,-0.003799
9.2,4.896,8.792,-0.008558,0.5196,-0.2652,-0.00411
9.4,4.901,8.744,-0.008558,0.5307,-0.2652,-0.004297
9.6,4.907,8.695,-0.008594,0.5417,-0.2645,-0.004314
9.8,4.913,8.646,-0.008747,0.5522,-0.2631,-0.004322
10.0,4.92,8.596,-0.009022,0.562,-0.2613,-0.004337
10.2,4.926,8.545,-0.009325,0.5713,-0.2596,-0.004305
10.4,4.932,8.494,-0.009608,0.5801,-0.2587,-0.004235
10.6,4.938,8.441,-0.009932,0.588,-0.2588,-0.004267
10.8,4.944,8.389,-0.01036,0.5947,-0.2599,-0.00451
11.0,4.949,8.336,-0.01086,0.6001,-0.2616,-0.004763
11.2,4.954,8.283,-0.01137,0.6045,-0.2638,-0.004809
11.4,4.96,8.228,-0.01188,0.6082,-0.2658,-0.004651
11.6,4.966,8.174,-0.01245,0.6113,-0.2671,-0.004497
11.8,4.972,8.118,-0.01311,0.614,-0.2674,-0.004522
12.0,4.979,8.062,-0.01377,0.6161,-0.267,-0.004616
12.2,4.985,8.005,-0.01439,0.618,-0.2662,-0.004652
12.4,4.992,7.948,-0.015,0.6193,-0.2657,-0.004641
12.6,4.999,7.89,-0.0157,0.6198,-0.2655,-0.004637
12.8,5.005,7.832,-0.01646,0.619,-0.2659,-0.004628
13.0,5.011,7.773,-0.0172,0.6169,-0.2672,-0.004488
13.2,5.017,7.714,-0.0179,0.6139,-0.2693,-0.004261
13.4,5.023,7.655,-0.01859,0.6099,-0.2721,-0.004152
13.6,5.029,7.595,-0.01932,0.605,-0.2748,-0.004237
13.8,5.035,7.535,-0.02005,0.5991,-0.2773,-0.004387
14.0,5.041,7.474,-0.02073,0.5924,-0.2794,-0.004361
14.2,5.047,7.413,-0.02135,0.5854,-0.2808,-0.004139
14.4,5.054,7.352,-0.022,0.578,-0.2813,-0.003893
14.6,5.06,7.289,-0.02268,0.5701,-0.2813,-0.003711
14.8,5.067,7.227,-0.02329,0.5616,-0.2813,-0.003569
15.0,5.074,7.164,-0.02381,0.5524,-0.2819,-0.003406
15.2,5.08,7.101,-0.02428,0.5423,-0.2835,-0.00328
15.4,5.086,7.037,-0.02476,0.5312,-0.286,-0.003248
15.6,5.092,6.973,-0.02524,0.5189,-0.2891,-0.003179
15.8,5.098,6.909,-0.02565,0.5054,-0.2926,-0.002948
16.0,5.104,6.845,-0.02598,0.4913,-0.296,-0.002575
16.2,5.11,6.78,-0.02626,0.4768,-0.2989,-0.002255
16.4,5.116,6.715,-0.02654,0.462,-0.301,-0.002119
