Time,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi
0.0,2.779,0.0,1.98,0.0,-0.207,0.0
0.2,2.779,-1.836e-06,1.975,4.326e-06,-0.2067,-1.052e-05
0.4,2.779,-7.256e-06,1.959,1.739e-05,-0.2058,-6.25e-05
0.6,2.78,-4.055e-05,1.933,9.292e-05,-0.2043,-0.0002625
0.8,2.78,-6.137e-05,1.896,0.0001282,-0.2028,-0.0004443
1.0,2.781,1.388e-06,1.85,-4.661e-05,-0.2019,-0.0003263
1.2,2.781,0.0001145,1.794,-0.000341,-0.202,-2.416e-05
1.4,2.78,0.0001894,1.73,-0.0005234,-0.2028,0.0001872
1.6,2.78,0.0001295,1.656,-0.0003542,-0.2041,7.889e-05
1.8,2.779,-3.493e-05,1.575,8.087e-05,-0.2056,-0.0001939
2.0,2.779,-0.0001623,1.487,0.0004201,-0.2072,-0.0003069
2.2,2.778,-0.0001778,1.391,0.0004664,-0.2083,-0.0002783
2.4,2.778,-9.031e-05,1.29,0.0002402,-0.2086,-0.0002093
2.6,2.779,1.133e-05,1.183,-3.448e-05,-0.2079,-0.00017
2.8,2.779,7.422e-05,1.072,-0.0002175,-0.2068,-8.88e-05
3.0,2.78,0.0001164,0.9561,-0.0003386,-0.2055,6.629e-05
3.2,2.78,0.0001229,0.8373,-0.0003553,-0.2046,5.06e-05
3.4,2.781,8.273e-05,0.7159,-0.0002419,-0.2041,-0.0001839
3.6,2.781,-4.892e-06,0.5926,-8.306e-06,-0.2044,-0.0004353
3.8,2.781,-8.278e-05,0.4682,0.0001946,-0.2055,-0.0004442
4.0,2.781,-6.915e-05,0.3432,0.0001675,-0.2073,-0.0001812
4.2,2.78,3.651e-06,0.2184,-6.317e-06,-0.209,1.563e-05
4.4,2.78,4.958e-05,0.09436,-0.0001121,-0.2102,-3.506e-06
4.6,2.78,5.983e-06,-0.02831,3.538e-07,-0.2108,-0.0001346
4.8,2.781,-8.258e-05,-0.1489,0.0002148,-0.2108,-0.0002319
5.0,2.781,-9.54e-05,-0.267,0.0002343,-0.2104,-0.000259
5.2,2.782,-1.319e-05,-0.382,1.235e-05,-0.2094,-0.0003445
5.4,2.783,9.673e-05,-0.4936,-0.0002793,-0.2083,-0.0003975
5.6,2.783,0.0001472,-0.6011,-0.0004178,-0.2076,-0.0002748
5.8,2.784,0.0001194,-0.7041,-0.0003485,-0.2075,-5.807e-05
6.0,2.784,7.282e-05,-0.8022,-0.0002118,-0.2081,3.814e-05
6.2,2.784,1.402e-05,-0.895,-3.255e-05,-0.2092,-0.000156
6.4,2.784,-6.866e-05,-0.9822,0.0002021,-0.2106,-0.0004259
6.6,2.784,-0.0001536,-1.063,0.0004252,-0.2121,-0.0004881
6.8,2.784,-0.0001739,-1.138,0.0004678,-0.2134,-0.0003558
7.0,2.784,-6.848e-05,-1.207,0.0001872,-0.2139,-0.0002
7.2,2.785,8.56e-05,-1.268,-0.0002179,-0.2135,-0.0001785
7.4,2.786,0.0001623,-1.323,-0.0004286,-0.2125,-0.0001995
7.6,2.787,0.0001197,-1.37,-0.0003351,-0.2113,-0.0001814
7.8,2.787,3.088e-05,-1.41,-0.0001157,-0.2104,-0.0002363
8.0,2.788,8.429e-06,-1.443,-4.951e-05,-0.2099,-0.0003915
8.2,2.789,3.855e-05,-1.468,-0.0001097,-0.2099,-0.0005362
8.4,2.789,3.925e-05,-1.485,-9.794e-05,-0.2105,-0.0004668
8.6,2.789,-1.411e-05,-1.494,4.898e-05,-0.2117,-0.0002123
8.8,2.789,-7.227e-05,-1.496,0.0002101,-0.213,-7.184e-05
9.0,2.789,-7.025e-05,-1.49,0.0002218,-0.2139,-0.0001684
9.2,2.789,-4.394e-05,-1.476,0.0001627,-0.2144,-0.0003839
9.4,2.79,-4.81e-05,-1.455,0.0001619,-0.2145,-0.0004895
9.6,2.79,-5.134e-05,-1.426,0.0001459,-0.2141,-0.0004433
9.8,2.791,1.091e-05,-1.39,-3.646e-05,-0.2131,-0.0004048
10.0,2.792,0.0001449,-1.347,-0.0003883,-0.2118,-0.0003848
10.2,2.793,0.0002297,-1.297,-0.0006029,-0.2106,-0.0003222
10.4,2.793,0.0001643,-1.241,-0.0004271,-0.21,-0.0002194
10.6,2.794,5.263e-06,-1.179,-2.973e-06,-0.21,-0.0002083
10.8,2.794,-0.000117,-1.111,0.0003344,-0.2106,-0.0003965
11.0,2.794,-0.0001284,-1.038,0.0003891,-0.2116,-0.0005932
11.2,2.794,-9.12e-05,-0.9608,0.0003061,-0.2127,-0.0005893
11.4,2.794,-7.832e-05,-0.8792,0.0002656,-0.2135,-0.0003982
11.6,2.795,-5.975e-05,-0.794,0.0002015,-0.2137,-0.000228
11.8,2.795,9.297e-06,-0.7057,9.697e-06,-0.213,-0.0002546
12.0,2.796,0.0001074,-0.6147,-0.000251,-0.2118,-0.0003678
12.2,2.797,0.0001433,-0.5216,-0.0003518,-0.2105,-0.0004354
12.4,2.798,8.819e-05,-0.4269,-0.0002206,-0.2094,-0.0004652
12.6,2.798,3.248e-05,-0.3312,-7.842e-05,-0.2085,-0.0005057
12.8,2.799,4.002e-05,-0.235,-8.344e-05,-0.208,-0.0005425
13.0,2.799,7.021e-05,-0.1387,-0.0001348,-0.208,-0.0004496
13.2,2.799,2.656e-05,-0.04285,2.624e-06,-0.2086,-0.0002698
13.4,2.8,-9.633e-05,0.05206,0.0003336,-0.2093,-0.0002054
13.6,2.8,-0.0001798,0.1455,0.0005554,-0.21,-0.0003381
13.8,2.8,-0.0001473,0.2371,0.0004708,-0.2103,-0.000547
14.0,2.8,-3.774e-05,0.3265,0.0001766,-0.2103,-0.0006019
14.2,2.801,5.373e-05,0.4131,-8.285e-05,-0.2098,-0.0004865
14.4,2.802,9.556e-05,0.4966,-0.0002186,-0.2088,-0.0003707
14.6,2.803,0.0001359,0.5766,-0.0003374,-0.2073,-0.0003352
14.8,2.803,0.0001735,0.6528,-0.0004301,-0.2059,-0.0003497
15.0,2.804,0.0001509,0.725,-0.0003534,-0.205,-0.0003454
15.2,2.804,3.911e-05,0.7926,-4.331e-05,-0.2049,-0.0003753
15.4,2.805,-9.605e-05,0.8555,0.0003249,-0.2053,-0.0004947
15.6,2.805,-0.0001468,0.9134,0.0004755,-0.2059,-0.0005826
15.8,2.805,-0.0001068,0.9661,0.0003882,-0.2067,-0.0005194
16.0,2.805,-5.239e-05,1.013,0.0002527,-0.2074,-0.0003301
16.2,2.805,-3.527e-05,1.055,0.0001992,-0.2076,-0.0002104
16.4,2.806,-2.731e-05,1.091,0.0001584,-0.2072,-0.0002883
16.6,2.806,3.107e-05,1.121,-1.257e-05,-0.2063,-0.0004408
16.8,2.807,0.0001183,1.145,-0.0002538,-0.2053,-0.000518
17.0,2.808,0.0001662,1.163,-0.0003888,-0.2044,-0.0004889
17.2,2.808,0.0001462,1.174,-0.0003408,-0.2035,-0.0004388
17.4,2.809,8.715e-05,1.18,-0.0001806,-0.2029,-0.0004136
17.6,2.809,3.342e-05,1.179,-1.875e-05,-0.2027,-0.0003468
17.8,2.809,-2.469e-05,1.172,0.0001626,-0.2031,-0.0002638
18.0,2.809,-0.0001013,1.159,0.0003871,-0.2039,-0.0002685
18.2,2.809,-0.000162,1.139,0.0005564,-0.2048,-0.0004005
18.4,2.81,-0.0001548,1.114,0.0005332,-0.2054,-0.0005462
18.6,2.81,-6.048e-05,1.083,0.0002747,-0.2056,-0.0005285
18.8,2.81,6.363e-05,1.046,-6.575e-05,-0.2054,-0.0003749
19.0,2.811,0.0001493,1.004,-0.0003076,-0.2047,-0.0002521
19.2,2.811,0.0001772,0.9566,-0.0003954,-0.2036,-0.0002567
19.4,2.812,0.0001605,0.9046,-0.0003578,-0.2025,-0.0003389
19.6,2.813,0.0001232,0.8482,-0.0002516,-0.2019,-0.0003848
19.8,2.813,6.512e-05,0.7877,-7.934e-05,-0.202,-0.0004059
20.0,2.813,-1.091e-05,0.7235,0.0001422,-0.2025,-0.0004435
20.2,2.813,-8.007e-05,0.6559,0.0003416,-0.2033,-0.0004509
20.4,2.813,-0.0001216,0.5854,0.0004611,-0.2041,-0.0003694
20.6,2.813,-0.0001178,0.5125,0.0004563,-0.205,-0.0002281
20.8,2.813,-7.506e-05,0.4374,0.0003422,-0.2056,-0.0001834
21.0,2.813,-1.001e-05,0.3608,0.000158,-0.2057,-0.0003008
21.2,2.814,6.541e-05,0.2829,-6.261e-05,-0.2054,-0.0004499
21.4,2.814,0.000132,0.2043,-0.0002614,-0.2049,-0.0004858
21.6,2.815,0.0001811,0.1253,-0.0004031,-0.2044,-0.0003923
21.8,2.815,0.0001957,0.04639,-0.000438,-0.2039,-0.0002973
22.0,2.816,0.0001552,-0.03208,-0.0003177,-0.2035,-0.0002728
22.2,2.816,6.308e-05,-0.1097,-5.63e-05,-0.2035,-0.0002685
22.4,2.816,-5.101e-05,-0.1859,0.000264,-0.2042,-0.0002636
22.6,2.816,-0.0001279,-0.2605,0.0004873,-0.2053,-0.0002936
22.8,2.816,-0.0001361,-0.3332,0.0005239,-0.2065,-0.0003871
23.0,2.816,-9.515e-05,-0.4035,0.0004153,-0.2074,-0.0004591
23.2,2.817,-3.583e-05,-0.4712,0.0002416,-0.2079,-0.0003942
23.4,2.817,2.799e-05,-0.5359,4.791e-05,-0.2081,-0.0002436
23.6,2.817,0.0001089,-0.5972,-0.0001855,-0.2078,-0.0001581
23.8,2.818,0.0001916,-0.6551,-0.0004141,-0.2072,-0.0002211
24.0,2.819,0.0002226,-0.7092,-0.0005022,-0.2065,-0.0003462
24.2,2.819,0.0001772,-0.7593,-0.0003841,-0.2063,-0.0003946
24.4,2.819,8.582e-05,-0.8051,-0.0001348,-0.2065,-0.0003664
24.6,2.82,9.571e-06,-0.8465,8.898e-05,-0.207,-0.0003282
24.8,2.82,-3.565e-05,-0.8834,0.0002367,-0.2077,-0.0003017
25.0,2.82,-8.184e-05,-0.9155,0.0003771,-0.2085,-0.0002517
25.2,2.82,-0.0001267,-0.9427,0.0004994,-0.2094,-0.0001815
25.4,2.82,-0.0001217,-0.9649,0.0004807,-0.2103,-0.0001899
25.6,2.82,-2.926e-05,-0.9821,0.0002276,-0.2107,-0.0003039
25.8,2.82,0.0001061,-0.9942,-0.0001456,-0.2107,-0.0004149
26.0,2.821,0.0001925,-1.001,-0.0004006,-0.2104,-0.0004004
26.2,2.821,0.0002036,-1.003,-0.0004569,-0.2099,-0.000269
26.4,2.822,0.0001824,-0.9991,-0.0004123,-0.2094,-0.0001693
26.6,2.822,0.0001653,-0.9904,-0.0003566,-0.209,-0.0001795
26.8,2.822,0.0001236,-0.9766,-0.0002249,-0.2089,-0.0002423
27.0,2.823,1.847e-05,-0.9576,7.111e-05,-0.2095,-0.0002817
27.2,2.822,-0.0001036,-0.9338,0.0004072,-0.2104,-0.0002915
27.4,2.822,-0.0001537,-0.9052,0.0005527,-0.2114,-0.0003155
27.6,2.822,-0.0001037,-0.8721,0.0004305,-0.2121,-0.0003231
27.8,2.822,-1.651e-05,-0.8346,0.0001961,-0.2125,-0.0002537
28.0,2.823,4.209e-05,-0.793,1.924e-05,-0.2126,-0.000146
28.2,2.823,9.222e-05,-0.7474,-0.0001399,-0.2123,-0.0001096
28.4,2.823,0.0001743,-0.6984,-0.0003732,-0.2118,-0.0002021
28.6,2.824,0.000258,-0.646,-0.0005978,-0.2111,-0.0003252
28.8,2.824,0.0002603,-0.5906,-0.0006027,-0.2106,-0.0003466
29.0,2.825,0.0001542,-0.5326,-0.0003199,-0.2104,-0.0002677
29.2,2.825,2.237e-05,-0.4724,4.045e-05,-0.2106,-0.0001817
29.4,2.825,-4.958e-05,-0.4102,0.0002554,-0.2109,-0.0001557
29.6,2.825,-6.621e-05,-0.3464,0.0003256,-0.2114,-0.0001594
29.8,2.825,-8.066e-05,-0.2813,0.0003753,-0.212,-0.0001565
30.0,2.825,-9.647e-05,-0.2154,0.0004089,-0.2127,-0.0001823
30.2,2.825,-5.11e-05,-0.1489,0.0002721,-0.2129,-0.0002498
30.4,2.825,7.241e-05,-0.08231,-7.08e-05,-0.2127,-0.0002986
30.6,2.825,0.0001978,-0.01587,-0.0004195,-0.2122,-0.0002493
30.8,2.826,0.0002434,0.05007,-0.0005592,-0.2115,-0.0001252
31.0,2.826,0.0002123,0.1151,-0.0004904,-0.2108,-5.494e-05
31.2,2.826,0.0001722,0.179,-0.0003796,-0.2102,-9.932e-05
31.4,2.827,0.0001427,0.2414,-0.0002779,-0.2099,-0.0001942
31.6,2.827,7.757e-05,0.302,-7.831e-05,-0.21,-0.0002372
31.8,2.827,-3.775e-05,0.3606,0.0002455,-0.2105,-0.0002081
32.0,2.826,-0.0001381,0.4167,0.00052,-0.2111,-0.0001685
32.2,2.826,-0.000141,0.4702,0.0005329,-0.2115,-0.0001382
32.4,2.827,-5.197e-05,0.5209,0.0002979,-0.2116,-9.61e-05
32.6,2.827,5.092e-05,0.5685,1.382e-05,-0.2116,-5.101e-05
32.8,2.827,0.0001218,0.6128,-0.0001972,-0.2113,-5.754e-05
33.0,2.827,0.0001762,0.6535,-0.0003656,-0.2107,-0.000142
33.2,2.827,0.0002333,0.6906,-0.0005294,-0.2099,-0.0002215
33.4,2.828,0.0002554,0.7238,-0.0005871,-0.2092,-0.0002028
33.6,2.828,0.0001948,0.7531,-0.0004191,-0.2088,-0.0001001
33.8,2.828,7.563e-05,0.7783,-8.996e-05,-0.2087,-1.275e-05
34.0,2.828,-2.888e-05,0.7992,0.000208,-0.2087,-1.232e-05
34.2,2.828,-7.308e-05,0.8158,0.0003523,-0.209,-5.982e-05
34.4,2.828,-7.821e-05,0.8281,0.0003882,-0.2095,-9.288e-05
34.6,2.828,-7.664e-05,0.836,0.0003893,-0.21,-0.000107
34.8,2.828,-5.127e-05,0.8394,0.0003107,-0.2102,-0.0001183
35.0,2.828,2.647e-05,0.8383,8.487e-05,-0.21,-0.0001135
35.2,2.828,0.0001414,0.8327,-0.0002394,-0.2094,-5.576e-05
35.4,2.828,0.0002329,0.8228,-0.0004983,-0.2088,2.751e-05
35.6,2.828,0.0002555,0.8085,-0.0005702,-0.2081,5.003e-05
35.8,2.829,0.0002197,0.79,-0.0004781,-0.2075,-1.662e-05
36.0,2.829,0.0001524,0.7673,-0.0002894,-0.2071,-0.0001044
36.2,2.829,6.539e-05,0.7406,-3.855e-05,-0.2071,-0.000118
36.4,2.828,-3.397e-05,0.7101,0.0002471,-0.2074,-5.291e-05
36.6,2.828,-0.0001171,0.6759,0.0004832,-0.2079,1.54e-05
36.8,2.828,-0.0001388,0.6383,0.0005477,-0.2083,4.366e-05
37.0,2.828,-8.708e-05,0.5974,0.0004095,-0.2086,4.45e-05
37.2,2.828,8.189e-06,0.5537,0.0001483,-0.2087,3.96e-05
37.4,2.828,0.0001057,0.5072,-0.0001255,-0.2085,1.393e-05
37.6,2.828,0.0001792,0.4583,-0.0003405,-0.2081,-4.088e-05
37.8,2.828,0.0002219,0.4073,-0.0004716,-0.2074,-6.975e-05
38.0,2.828,0.0002248,0.3544,-0.0004877,-0.2068,-2.212e-05
38.2,2.828,0.0001838,0.2999,-0.0003741,-0.2065,7.428e-05
38.4,2.828,0.0001111,0.2443,-0.0001643,-0.2064,0.000129
38.6,2.828,2.559e-05,0.1876,8.471e-05,-0.2066,9.314e-05
38.8,2.828,-5.302e-05,0.1304,0.0003141,-0.2069,2.29e-05
39.0,2.828,-0.0001099,0.07283,0.0004793,-0.2075,-8.528e-06
39.2,2.828,-0.0001244,0.01526,0.0005228,-0.208,9.814e-06
39.4,2.827,-7.952e-05,-0.04204,0.0003978,-0.2083,4.103e-05
39.6,2.827,1.249e-05,-0.09879,0.0001369,-0.2083,6.585e-05
39.8,2.827,0.0001168,-0.1547,-0.0001628,-0.2081,0.0001021
40.0,2.827,0.000198,-0.2094,-0.0003986,-0.2077,0.0001364
40.2,2.828,0.0002396,-0.2627,-0.0005195,-0.2073,0.0001233
40.4,2.828,0.0002354,-0.3143,-0.0005063,-0.2069,5.586e-05
40.6,2.828,0.000174,-0.364,-0.0003335,-0.2066,-3.501e-06
40.8,2.828,6.398e-05,-0.4116,-2.743e-05,-0.2066,1.783e-05
41.0,2.827,-5.116e-05,-0.4567,0.0002962,-0.207,0.0001025
41.2,2.827,-0.0001169,-0.4993,0.0004909,-0.2076,0.000167
41.4,2.827,-0.0001146,-0.5391,0.0005008,-0.2081,0.0001654
41.6,2.827,-7.477e-05,-0.5759,0.0003976,-0.2085,0.0001251
41.8,2.827,-2.521e-05,-0.6096,0.0002538,-0.2088,9.666e-05
42.0,2.826,3.855e-05,-0.64,6.451e-05,-0.2088,8.358e-05
42.2,2.826,0.0001251,-0.667,-0.0001854,-0.2086,7.039e-05
42.4,2.827,0.0002073,-0.6905,-0.0004207,-0.2081,7.606e-05
42.6,2.827,0.0002336,-0.7103,-0.0005045,-0.2077,0.000124
42.8,2.827,0.000191,-0.7264,-0.0003968,-0.2074,0.0001909
43.0,2.827,0.0001162,-0.7387,-0.0001878,-0.2074,0.0002082
43.2,2.826,4.355e-05,-0.7472,2.917e-05,-0.2076,0.0001507
43.4,2.826,-2.903e-05,-0.7518,0.0002481,-0.2079,8.1e-05
43.6,2.826,-0.00011,-0.7525,0.0004793,-0.2083,7.106e-05
43.8,2.826,-0.0001617,-0.7493,0.0006213,-0.2089,0.0001233
44.0,2.825,-0.0001282,-0.7423,0.000531,-0.2093,0.0001773
44.2,2.825,-1.128e-05,-0.7314,0.0002134,-0.2094,0.000194
44.4,2.825,0.0001186,-0.7168,-0.0001467,-0.2092,0.0001908
44.6,2.825,0.0001917,-0.6984,-0.0003637,-0.2089,0.000184
44.8,2.825,0.0002072,-0.6765,-0.0004242,-0.2086,0.0001624
45.0,2.825,0.0001999,-0.6512,-0.0004105,-0.2081,0.0001209
45.2,2.825,0.0001715,-0.6227,-0.0003273,-0.2078,9.748e-05
45.4,2.825,9.574e-05,-0.591,-0.0001133,-0.2078,0.0001374
45.6,2.824,-1.981e-05,-0.5564,0.0002063,-0.208,0.0002161
45.8,2.824,-0.0001114,-0.5191,0.0004642,-0.2085,0.0002594
46.0,2.824,-0.0001279,-0.4794,0.0005252,-0.2089,0.0002293
46.2,2.823,-8.971e-05,-0.4374,0.0004338,-0.2092,0.0001665
46.4,2.823,-4.66e-05,-0.3934,0.0003127,-0.2093,0.0001376
46.6,2.823,-6.123e-06,-0.3476,0.0001837,-0.2094,0.0001522
46.8,2.823,6.677e-05,-0.3004,-3.368e-05,-0.2091,0.0001782
47.0,2.823,0.0001726,-0.2519,-0.0003308,-0.2087,0.0001992
47.2,2.823,0.000246,-0.2025,-0.0005342,-0.2082,0.0002242
47.4,2.823,0.0002277,-0.1524,-0.0004893,-0.2079,0.0002499
47.6,2.823,0.0001333,-0.1018,-0.0002344,-0.2077,0.0002415
47.8,2.822,2.987e-05,-0.05109,5.669e-05,-0.2077,0.0001898
48.0,2.822,-4.501e-05,-0.0005048,0.0002795,-0.2078,0.0001438
48.2,2.822,-0.0001033,0.04971,0.0004527,-0.2081,0.0001577
48.4,2.821,-0.0001458,0.09931,0.0005697,-0.2086,0.0002243
48.6,2.821,-0.0001351,0.148,0.0005341,-0.2089,0.0002775
48.8,2.821,-4.58e-05,0.1956,0.0002856,-0.2089,0.0002746
49.0,2.821,8.084e-05,0.2418,-6.437e-05,-0.2087,0.0002383
49.2,2.821,0.000168,0.2864,-0.0003149,-0.2084,0.0002088
49.4,2.82,0.0001874,0.3293,-0.0003877,-0.208,0.0001976
49.6,2.82,0.0001719,0.3701,-0.0003602,-0.2075,0.0001927
49.8,2.82,0.000153,0.4087,-0.0003084,-0.2072,0.0002007
50.0,2.82,0.0001154,0.4449,-0.0001949,-0.207,0.0002392
