Time,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi
0.0,0.32,0.0,1.99,0.0,-0.096,0.0
0.2,0.3201,-1.833e-06,1.985,4.304e-06,-0.09577,-1.056e-05
0.4,0.3203,-7.264e-06,1.969,1.731e-05,-0.09498,-6.265e-05
0.6,0.3207,-4.06e-05,1.943,9.261e-05,-0.09372,-0.0002631
0.8,0.3212,-6.184e-05,1.906,0.0001286,-0.0924,-0.0004457
1.0,0.3215,5.699e-08,1.859,-4.408e-05,-0.09159,-0.0003282
1.2,0.3215,0.0001128,1.803,-0.0003373,-0.09158,-2.59e-05
1.4,0.3212,0.0001888,1.738,-0.0005223,-0.0922,0.000186
1.6,0.3209,0.0001314,1.665,-0.0003599,-0.09315,7.773e-05
1.8,0.3206,-3.048e-05,1.583,6.819e-05,-0.09435,-0.0001962
2.0,0.3202,-0.0001572,1.494,0.0004054,-0.09561,-0.0003106
2.2,0.3199,-0.0001743,1.398,0.000456,-0.09656,-0.0002828
2.4,0.3199,-9.012e-05,1.297,0.0002392,-0.09676,-0.0002138
2.6,0.3202,7.787e-06,1.189,-2.488e-05,-0.09614,-0.0001741
2.8,0.3206,6.79e-05,1.077,-0.0001998,-0.09508,-9.276e-05
3.0,0.3211,0.0001094,0.961,-0.0003186,-0.09402,6.267e-05
3.2,0.3215,0.0001182,0.8416,-0.0003412,-0.09318,4.723e-05
3.4,0.3217,8.232e-05,0.7196,-0.0002399,-0.09273,-0.0001876
3.6,0.3218,-9.143e-07,0.5956,-1.893e-05,-0.09286,-0.0004402
3.8,0.3216,-7.611e-05,0.4706,0.0001761,-0.09374,-0.0004506
4.0,0.3213,-6.194e-05,0.345,0.0001475,-0.09515,-0.0001882
4.2,0.321,9.937e-06,0.2196,-2.333e-05,-0.09652,8.863e-06
4.4,0.3208,5.396e-05,0.09488,-0.0001232,-0.09748,-9.996e-06
4.6,0.3208,7.432e-06,-0.02839,-2.007e-06,-0.09791,-0.0001415
4.8,0.321,-8.485e-05,-0.1496,0.0002232,-0.09794,-0.0002395
5.0,0.3213,-0.0001013,-0.2682,0.0002529,-0.09756,-0.000267
5.2,0.3218,-2.122e-05,-0.3838,3.691e-05,-0.09674,-0.0003525
5.4,0.3224,8.876e-05,-0.496,-0.0002551,-0.09577,-0.0004057
5.6,0.3228,0.0001417,-0.604,-0.0004005,-0.09507,-0.0002834
5.8,0.3231,0.0001188,-0.7075,-0.0003446,-0.09496,-6.713e-05
6.0,0.3231,7.846e-05,-0.8061,-0.0002254,-0.09544,2.872e-05
6.2,0.3231,2.527e-05,-0.8994,-6.223e-05,-0.09629,-0.000166
6.4,0.3229,-5.504e-05,-0.987,0.0001652,-0.09744,-0.0004371
6.6,0.3227,-0.0001423,-1.069,0.0003946,-0.09877,-0.0005007
