Time,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi
0.0,12.78,0.0,-0.02,0.0,-0.207,0.0
0.2,12.78,-1.878e-06,-0.01998,4.428e-06,-0.2076,-1.082e-05
0.4,12.77,-7.499e-06,-0.02,1.8e-05,-0.209,-6.422e-05
0.6,12.77,-4.196e-05,-0.02018,9.643e-05,-0.2112,-0.0002695
0.8,12.76,-6.526e-05,-0.02051,0.0001379,-0.2142,-0.0004556
1.0,12.75,-4.315e-06,-0.02087,-3.33e-05,-0.2183,-0.0003333
1.2,12.74,0.0001112,-0.02122,-0.0003366,-0.2236,-2.213e-05
1.4,12.73,0.0001948,-0.02166,-0.0005456,-0.2298,0.000195
1.6,12.71,0.0001462,-0.02223,-0.00041,-0.2368,8.308e-05
1.8,12.7,-1.085e-05,-0.02283,5.391e-06,-0.2448,-0.0001978
2.0,12.68,-0.0001395,-0.02338,0.0003526,-0.2537,-0.0003139
2.2,12.66,-0.0001651,-0.02393,0.0004333,-0.2635,-0.0002843
2.4,12.64,-9.267e-05,-0.02459,0.0002559,-0.2737,-0.0002124
2.6,12.61,-7.084e-06,-0.02536,3.002e-05,-0.2844,-0.00017
2.8,12.59,4.402e-05,-0.02611,-0.0001195,-0.2957,-8.389e-05
3.0,12.56,8.495e-05,-0.02679,-0.0002391,-0.3078,7.863e-05
3.2,12.53,0.0001035,-0.02745,-0.0002924,-0.3206,6.565e-05
3.4,12.5,8.36e-05,-0.0282,-0.0002395,-0.334,-0.0001722
3.6,12.47,1.505e-05,-0.029,-6.242e-05,-0.3481,-0.0004266
3.8,12.44,-5.179e-05,-0.02977,0.000108,-0.363,-0.0004316
4.0,12.41,-3.461e-05,-0.0305,7.188e-05,-0.3787,-0.0001577
4.2,12.37,3.642e-05,-0.03126,-9.356e-05,-0.3947,4.688e-05
4.4,12.33,7.412e-05,-0.03208,-0.0001714,-0.4111,2.923e-05
4.6,12.29,1.356e-05,-0.03287,-5.433e-06,-0.4278,-0.000102
4.8,12.25,-9.828e-05,-0.03354,0.0002815,-0.445,-0.000197
5.0,12.21,-0.0001318,-0.03416,0.0003671,-0.4626,-0.0002198
5.2,12.17,-5.964e-05,-0.03483,0.0001801,-0.4802,-0.0003029
5.4,12.12,5.273e-05,-0.03552,-0.0001168,-0.4979,-0.0003526
5.6,12.08,0.0001169,-0.03616,-0.000298,-0.5157,-0.0002211
5.8,12.03,0.000113,-0.03666,-0.0003019,-0.5339,6.866e-06
6.0,11.98,9.731e-05,-0.03712,-0.0002563,-0.5523,0.00011
6.2,11.93,6.644e-05,-0.03758,-0.0001553,-0.5707,-8.509e-05
6.4,11.88,-5.59e-06,-0.03799,5.23e-05,-0.5891,-0.0003569
6.6,11.82,-0.0001041,-0.03829,0.0003179,-0.6077,-0.0004134
6.8,11.77,-0.000156,-0.03849,0.0004562,-0.6262,-0.00027
7.0,11.72,-8.593e-05,-0.03869,0.000285,-0.6443,-0.0001043
7.2,11.66,3.944e-05,-0.03887,-2.859e-05,-0.6618,-7.772e-05
7.4,11.6,9.791e-05,-0.03895,-0.0001803,-0.6789,-9.409e-05
7.6,11.54,5.091e-05,-0.03886,-7.062e-05,-0.6957,-6.818e-05
7.8,11.49,-2.528e-05,-0.03868,0.0001149,-0.7123,-0.000117
8.0,11.43,-1.895e-05,-0.03848,0.0001011,-0.7284,-0.0002708
8.2,11.36,4.642e-05,-0.03826,-5.892e-05,-0.744,-0.000415
8.4,11.3,7.633e-05,-0.03793,-0.0001329,-0.7592,-0.0003385
8.6,11.24,3.989e-05,-0.03748,-3.762e-05,-0.774,-7.008e-05
8.8,11.18,-1.442e-05,-0.03696,0.0001133,-0.7881,8.122e-05
9.0,11.11,-2.297e-05,-0.03642,0.0001617,-0.8014,-1.205e-05
9.2,11.05,-2.509e-05,-0.03579,0.0001926,-0.814,-0.0002266
9.4,10.98,-7.344e-05,-0.03503,0.0003246,-0.826,-0.0003262
9.6,10.91,-0.0001224,-0.03418,0.0004435,-0.8372,-0.0002693
9.8,10.85,-8.828e-05,-0.03332,0.0003466,-0.8474,-0.0002234
10.0,10.78,4.64e-05,-0.03246,-2.259e-06,-0.8565,-0.0002009
10.2,10.71,0.0001589,-0.03151,-0.000294,-0.8646,-0.0001351
10.4,10.64,0.0001375,-0.03043,-0.0002451,-0.872,-2.467e-05
10.6,10.57,2.661e-05,-0.02928,4.02e-05,-0.8786,-5.637e-06
10.8,10.5,-5.549e-05,-0.02814,0.0002657,-0.8844,-0.0001915
11.0,10.43,-4.771e-05,-0.027,0.0002703,-0.8894,-0.0003886
11.2,10.36,-2.03e-05,-0.02578,0.0002184,-0.8935,-0.0003794
11.4,10.28,-4.324e-05,-0.02449,0.0002827,-0.8966,-0.0001764
11.6,10.21,-7.223e-05,-0.0232,0.00036,-0.8986,5.124e-06
11.8,10.14,-4.677e-05,-0.02194,0.0003025,-0.8993,-1.75e-05
12.0,10.06,2.044e-05,-0.02065,0.0001395,-0.8989,-0.0001306
12.2,9.988,4.173e-05,-0.01927,8.444e-05,-0.8977,-0.0001956
12.4,9.913,-8.398e-06,-0.01786,0.0002011,-0.8955,-0.00022
12.6,9.837,-3.598e-05,-0.01651,0.0002614,-0.8924,-0.0002574
12.8,9.762,1.967e-05,-0.01522,0.0001177,-0.8881,-0.0002955
13.0,9.685,0.0001043,-0.01392,-9.234e-05,-0.8828,-0.0002024
13.2,9.609,0.0001035,-0.01258,-8.144e-05,-0.8768,-1.748e-05
13.4,9.532,-1.925e-06,-0.01126,0.0001993,-0.8698,5.257e-05
13.6,9.455,-9.821e-05,-0.01001,0.0004636,-0.8618,-7.877e-05
13.8,9.378,-0.000106,-0.00881,0.0005033,-0.8529,-0.0002899
14.0,9.3,-5.469e-05,-0.007603,0.0003833,-0.8431,-0.0003435
14.2,9.222,-2.241e-05,-0.006417,0.0002971,-0.8323,-0.0002215
14.4,9.144,-1.997e-05,-0.005324,0.0002772,-0.8204,-9.967e-05
14.6,9.066,1.593e-05,-0.004338,0.0001749,-0.8072,-6.297e-05
14.8,8.988,8.488e-05,-0.003386,-4.876e-06,-0.7931,-8.013e-05
15.0,8.91,0.0001159,-0.002432,-8.351e-05,-0.7784,-7.743e-05
15.2,8.831,6.257e-05,-0.001531,5.404e-05,-0.7631,-0.0001073
15.4,8.752,-2.394e-05,-0.0007552,0.0002777,-0.7471,-0.000228
15.6,8.673,-4.563e-05,-9.811e-05,0.0003413,-0.7303,-0.0003183
15.8,8.594,-2.425e-06,0.0005075,0.0002427,-0.7128,-0.0002551
16.0,8.514,2.755e-05,0.001072,0.0001766,-0.6946,-6.172e-05
16.2,8.435,-1.62e-06,0.00154,0.0002579,-0.6757,6.191e-05
16.4,8.355,-4.925e-05,0.001886,0.0003818,-0.656,-1.691e-05
16.6,8.276,-4.069e-05,0.00215,0.0003601,-0.6356,-0.0001731
16.8,8.196,1.573e-05,0.002384,0.0002118,-0.6148,-0.0002525
17.0,8.116,6.125e-05,0.002551,8.518e-05,-0.5936,-0.0002228
17.2,8.035,7.155e-05,0.002584,4.522e-05,-0.5718,-0.000172
17.4,7.955,7.112e-05,0.002485,3.517e-05,-0.5495,-0.0001484
17.6,7.875,8.927e-05,0.002323,-1.21e-05,-0.5267,-8.371e-05
17.8,7.795,9.377e-05,0.002137,-1.443e-05,-0.5039,-1.929e-06
18.0,7.714,4.909e-05,0.001881,0.0001129,-0.481,-8.001e-06
18.2,7.633,-2.057e-05,0.001502,0.0003019,-0.4579,-0.0001431
18.4,7.553,-5.873e-05,0.001025,0.0004042,-0.4347,-0.0002917
18.6,7.472,-2.994e-05,0.000503,0.0003313,-0.4112,-0.0002732
18.8,7.391,2.932e-05,-5.837e-05,0.000177,-0.3877,-0.000116
19.0,7.31,6.927e-05,-0.000709,6.793e-05,-0.3639,8.848e-06
19.2,7.23,8.283e-05,-0.001461,2.308e-05,-0.3399,1.836e-06
19.4,7.149,8.64e-05,-0.002253,2.709e-06,-0.3159,-8.513e-05
19.6,7.068,9.875e-05,-0.003041,-3.565e-05,-0.2922,-0.0001344
19.8,6.987,0.0001067,-0.003858,-5.772e-05,-0.269,-0.0001579
