Time,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi
0.0,0.32,0.0,-0.01,5.0,-0.096,0.0
0.2,0.3201,0.002855,-0.00981,4.989,-0.09576,-7.188e-06
0.4,0.3203,0.01074,-0.009364,4.958,-0.09495,-3.209e-05
0.6,0.3208,0.02205,-0.008854,4.911,-0.09363,-0.0001655
0.8,0.3213,0.03499,-0.00835,4.854,-0.09222,-0.0002549
1.0,0.3217,0.04804,-0.007819,4.791,-0.09129,-5.478e-05
1.2,0.3217,0.06012,-0.007277,4.726,-0.09129,0.0002857
1.4,0.3214,0.07077,-0.006852,4.66,-0.09223,0.000498
1.6,0.3209,0.08042,-0.006574,4.592,-0.09383,0.0003795
1.8,0.3203,0.09051,-0.006298,4.518,-0.09574,0.0001045
2.0,0.3199,0.103,-0.005861,4.433,-0.0974,1.432e-05
2.2,0.3197,0.1196,-0.005237,4.331,-0.09826,0.0001061
2.4,0.3199,0.141,-0.004528,4.211,-0.09796,0.0002964
2.6,0.3205,0.167,-0.003753,4.072,-0.09665,0.00051
2.8,0.3212,0.197,-0.002832,3.919,-0.09507,0.0007731
3.0,0.3217,0.2294,-0.00177,3.754,-0.09394,0.001073
3.2,0.322,0.2625,-0.0007103,3.583,-0.09366,0.001151
3.4,0.3219,0.2945,0.0001723,3.412,-0.09432,0.0009823
3.6,0.3215,0.3244,0.0008648,3.244,-0.0958,0.0008034
3.8,0.321,0.3521,0.001468,3.079,-0.09794,0.000884
4.0,0.3204,0.3788,0.002015,2.914,-0.1003,0.00125
4.2,0.3199,0.4059,0.002469,2.746,-0.1023,0.001567
4.4,0.3197,0.4349,0.002831,2.57,-0.1036,0.001696
4.6,0.3198,0.4669,0.003204,2.383,-0.1039,0.001746
4.8,0.3201,0.5026,0.003666,2.183,-0.1036,0.001841
5.0,0.3207,0.542,0.004133,1.971,-0.1028,0.001989
5.2,0.3213,0.5838,0.004472,1.751,-0.1017,0.002054
5.4,0.3218,0.6262,0.004636,1.527,-0.1009,0.002142
5.6,0.322,0.6675,0.004687,1.305,-0.1011,0.002407
