Time,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi
0.0,0.093,0.0,-0.009,5.004,-0.054,-0.003
0.2,0.09305,0.002858,-0.008813,4.993,-0.05383,-0.003006
0.4,0.09326,0.01076,-0.008375,4.962,-0.05321,-0.003028
0.6,0.09363,0.02209,-0.007877,4.915,-0.05215,-0.003155
0.8,0.09405,0.03505,-0.00739,4.858,-0.05099,-0.003233
1.0,0.09435,0.04814,-0.006879,4.795,-0.05022,-0.003017
1.2,0.09438,0.06023,-0.006362,4.73,-0.05025,-0.002651
1.4,0.09415,0.07087,-0.005965,4.664,-0.05105,-0.002399
1.6,0.09376,0.08049,-0.005719,4.596,-0.05237,-0.00246
1.8,0.09328,0.09053,-0.005479,4.522,-0.05392,-0.00266
2.0,0.09289,0.103,-0.005084,4.436,-0.05525,-0.002671
2.2,0.09275,0.1195,-0.004505,4.335,-0.0559,-0.002503
2.4,0.09297,0.1409,-0.003845,4.214,-0.05554,-0.002249
2.6,0.09351,0.1669,-0.003122,4.076,-0.05432,-0.001979
2.8,0.09413,0.1968,-0.002259,3.922,-0.0529,-0.001654
3.0,0.09458,0.2293,-0.001259,3.757,-0.05193,-0.001279
3.2,0.09475,0.2624,-0.0002665,3.586,-0.05174,-0.001105
3.4,0.09465,0.2943,0.0005464,3.415,-0.05237,-0.001166
3.6,0.09432,0.3241,0.001169,3.247,-0.05371,-0.001236
3.8,0.09381,0.3518,0.001705,3.082,-0.05561,-0.001058
4.0,0.09325,0.3784,0.002186,2.918,-0.05767,-0.0006085
4.2,0.09284,0.4055,0.002578,2.749,-0.05936,-0.0002082
4.4,0.09269,0.4344,0.002879,2.573,-0.06031,1.855e-05
4.6,0.09283,0.4663,0.003191,2.386,-0.06045,0.0001884
4.8,0.09319,0.5019,0.00359,2.186,-0.05997,0.0004251
5.0,0.09368,0.5412,0.003997,1.974,-0.05908,0.0007177
5.2,0.09424,0.5829,0.004277,1.754,-0.05801,0.0009211
5.4,0.09469,0.6253,0.004387,1.53,-0.0573,0.00113
5.6,0.09482,0.6665,0.004386,1.308,-0.05751,0.001503
5.8,0.09453,0.7053,0.004305,1.092,-0.05892,0.001976
6.0,0.09389,0.7413,0.00407,0.8838,-0.06131,0.002343
6.2,0.09315,0.7745,0.003637,0.6829,-0.06403,0.002459
6.4,0.09251,0.8059,0.003065,0.4872,-0.06647,0.002546
6.6,0.09215,0.8367,0.002442,0.2929,-0.06814,0.002857
6.8,0.09218,0.8686,0.001763,0.09566,-0.06868,0.003336
7.0,0.09263,0.9028,0.0009373,-0.1078,-0.06801,0.003772
7.2,0.09341,0.9395,-5.432e-05,-0.3181,-0.06643,0.00403
7.4,0.09425,0.978,-0.001137,-0.533,-0.06464,0.004245
7.6,0.09488,1.017,-0.002256,-0.7487,-0.06342,0.004525
