Time,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi
0.0,0.093,10.0,-0.009,0.004,-0.054,-0.003
0.2,0.09318,9.999,-0.008974,0.004732,-0.05375,-0.003015
0.4,0.09376,9.996,-0.008992,0.006809,-0.05292,-0.003081
0.6,0.09475,9.992,-0.009165,0.01002,-0.05155,-0.003309
0.8,0.096,9.986,-0.009478,0.01394,-0.05004,-0.003531
1.0,0.0973,9.979,-0.009825,0.01814,-0.04893,-0.003458
1.2,0.09855,9.97,-0.01016,0.02253,-0.04849,-0.003208
1.4,0.09984,9.96,-0.01058,0.02729,-0.04853,-0.00306
1.6,0.1012,9.949,-0.01112,0.03275,-0.04877,-0.003245
1.8,0.1028,9.936,-0.0117,0.03905,-0.04918,-0.0036
2.0,0.1044,9.922,-0.01224,0.04608,-0.04965,-0.0038
2.2,0.1064,9.907,-0.01279,0.05386,-0.04985,-0.003864
2.4,0.1087,9.89,-0.01346,0.06252,-0.04935,-0.003903
2.6,0.1115,9.872,-0.01425,0.07226,-0.04802,-0.003983
2.8,0.1146,9.852,-0.01503,0.0831,-0.04622,-0.004024
3.0,0.1179,9.831,-0.01576,0.09478,-0.04433,-0.003986
3.2,0.1213,9.808,-0.01648,0.1071,-0.04254,-0.004116
3.4,0.1248,9.784,-0.01731,0.1197,-0.041,-0.004475
3.6,0.1284,9.759,-0.0182,0.1325,-0.03992,-0.004867
3.8,0.1318,9.733,-0.01905,0.1452,-0.03955,-0.005036
4.0,0.1352,9.706,-0.01987,0.158,-0.03969,-0.004953
4.2,0.1389,9.678,-0.02073,0.1709,-0.03981,-0.004947
4.4,0.1428,9.648,-0.02166,0.1845,-0.03954,-0.005158
4.6,0.1471,9.616,-0.02255,0.1991,-0.03877,-0.005472
4.8,0.1516,9.583,-0.02334,0.2146,-0.03763,-0.005739
5.0,0.1565,9.549,-0.02409,0.2307,-0.0361,-0.005941
5.2,0.1617,9.514,-0.02488,0.2471,-0.03411,-0.006218
5.4,0.1671,9.477,-0.02572,0.2637,-0.03191,-0.006488
5.6,0.1726,9.439,-0.02649,0.2804,-0.02993,-0.0066
5.8,0.1781,9.4,-0.02715,0.297,-0.02849,-0.006619
6.0,0.1835,9.359,-0.02777,0.3134,-0.02759,-0.006753
6.2,0.1889,9.318,-0.0284,0.3294,-0.02708,-0.007168
6.4,0.1944,9.276,-0.02899,0.3452,-0.02693,-0.007663
6.6,0.1999,9.232,-0.02948,0.361,-0.02706,-0.007967
6.8,0.2055,9.188,-0.02986,0.3767,-0.02711,-0.008097
7.0,0.2115,9.142,-0.03024,0.3924,-0.02663,-0.008224
7.2,0.2179,9.095,-0.03062,0.4082,-0.02539,-0.008483
7.4,0.2247,9.047,-0.03091,0.4244,-0.02367,-0.008767
7.6,0.2315,8.998,-0.03106,0.4408,-0.0219,-0.00899
7.8,0.2384,8.947,-0.03111,0.457,-0.0203,-0.009271
8.0,0.2453,8.896,-0.03115,0.4724,-0.01901,-0.009668
8.2,0.2522,8.844,-0.03118,0.4869,-0.01818,-0.01008
8.4,0.259,8.791,-0.0311,0.5007,-0.01799,-0.01032
8.6,0.2657,8.738,-0.0309,0.5137,-0.01839,-0.01039
8.8,0.2725,8.683,-0.03064,0.526,-0.01897,-0.01056
9.0,0.2794,8.628,-0.03036,0.5377,-0.01942,-0.01094
9.2,0.2865,8.571,-0.03,0.549,-0.01964,-0.01142
9.4,0.2938,8.514,-0.0295,0.5602,-0.01968,-0.01177
9.6,0.3013,8.455,-0.02891,0.5711,-0.01948,-0.01199
9.8,0.309,8.396,-0.02831,0.5815,-0.01887,-0.01225
10.0,0.3169,8.336,-0.02771,0.5911,-0.01794,-0.01254
10.2,0.3249,8.275,-0.02702,0.6,-0.01713,-0.01278
10.4,0.3328,8.213,-0.0262,0.6083,-0.01684,-0.01296
10.6,0.3405,8.15,-0.02531,0.6156,-0.01721,-0.01321
10.8,0.3482,8.087,-0.02443,0.6216,-0.0181,-0.01365
11.0,0.3558,8.023,-0.02353,0.6263,-0.01942,-0.01412
