Time,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi
0.0,6.604,10.04,0.27,0.219,2.646,0.014
0.2,6.602,10.04,0.2693,0.2191,2.64,0.014
0.4,6.596,10.04,0.2671,0.2192,2.622,0.01402
0.6,6.588,10.03,0.2632,0.2194,2.597,0.01405
0.8,6.58,10.03,0.2577,0.2196,2.569,0.01414
1.0,6.573,10.02,0.2506,0.2195,2.545,0.01434
1.2,6.569,10.02,0.2419,0.2197,2.531,0.01468
1.4,6.57,10.01,0.2317,0.2214,2.528,0.01505
1.6,6.574,10.0,0.2199,0.2253,2.536,0.01543
1.8,6.581,9.99,0.2067,0.231,2.551,0.01586
2.0,6.588,9.978,0.1922,0.2378,2.567,0.01636
2.2,6.593,9.965,0.1765,0.2454,2.577,0.01684
2.4,6.595,9.95,0.1598,0.2537,2.579,0.01722
2.6,6.594,9.935,0.1422,0.2622,2.571,0.01748
2.8,6.59,9.919,0.1237,0.2704,2.555,0.01771
3.0,6.585,9.902,0.1043,0.2783,2.536,0.01802
3.2,6.58,9.884,0.08425,0.2864,2.519,0.01845
3.4,6.578,9.865,0.06361,0.2949,2.507,0.019
3.6,6.579,9.845,0.04244,0.3038,2.504,0.01968
3.8,6.583,9.823,0.02076,0.3132,2.509,0.02046
4.0,6.59,9.801,-0.001233,0.3231,2.521,0.02135
4.2,6.597,9.777,-0.02333,0.3336,2.535,0.02232
4.4,6.603,9.752,-0.04541,0.3447,2.547,0.0233
4.6,6.608,9.726,-0.06739,0.3566,2.553,0.02418
4.8,6.61,9.699,-0.08915,0.3692,2.552,0.02495
5.0,6.611,9.67,-0.1106,0.3822,2.545,0.02569
5.2,6.61,9.641,-0.1315,0.3956,2.535,0.02646
5.4,6.609,9.61,-0.152,0.4094,2.524,0.02731
5.6,6.61,9.579,-0.1719,0.4233,2.517,0.02825
5.8,6.612,9.546,-0.191,0.4368,2.516,0.02932
6.0,6.617,9.513,-0.2093,0.4495,2.52,0.03058
6.2,6.624,9.479,-0.2268,0.4616,2.53,0.03202
6.4,6.632,9.444,-0.2433,0.4734,2.542,0.03358
6.6,6.639,9.408,-0.2586,0.4851,2.554,0.03518
6.8,6.645,9.371,-0.2728,0.4968,2.563,0.03674
7.0,6.65,9.334,-0.2857,0.5091,2.566,0.03823
7.2,6.654,9.294,-0.2974,0.5222,2.566,0.03967
7.4,6.656,9.254,-0.3076,0.5363,2.562,0.0411
7.6,6.658,9.212,-0.3164,0.551,2.557,0.04255
7.8,6.661,9.17,-0.3238,0.5657,2.554,0.04406
8.0,6.666,9.127,-0.3297,0.5798,2.554,0.0457
8.2,6.671,9.083,-0.3341,0.5928,2.559,0.04754
8.4,6.679,9.039,-0.337,0.6043,2.568,0.0496
8.6,6.687,8.994,-0.3384,0.6143,2.579,0.05182
8.8,6.695,8.949,-0.3381,0.6231,2.59,0.05411
9.0,6.702,8.903,-0.3363,0.6313,2.599,0.05642
9.2,6.709,8.856,-0.333,0.6396,2.606,0.05872
9.4,6.714,8.808,-0.3282,0.6486,2.609,0.06098
9.6,6.719,8.759,-0.3219,0.6586,2.609,0.0632
9.8,6.723,8.708,-0.3141,0.6693,2.607,0.06539
10.0,6.728,8.656,-0.305,0.6803,2.607,0.06762
10.2,6.733,8.604,-0.2945,0.691,2.608,0.06995
10.4,6.739,8.551,-0.2828,0.7005,2.613,0.07245
10.6,6.747,8.498,-0.2697,0.708,2.62,0.07515
10.8,6.755,8.445,-0.2555,0.7133,2.629,0.07803
11.0,6.763,8.391,-0.2403,0.7167,2.638,0.08103
11.2,6.771,8.337,-0.224,0.7187,2.647,0.08409
11.4,6.778,8.282,-0.2067,0.7201,2.653,0.08719
11.6,6.785,8.226,-0.1887,0.7216,2.657,0.09027
11.8,6.791,8.169,-0.1699,0.724,2.659,0.0933
12.0,6.797,8.111,-0.1505,0.7275,2.66,0.09627
12.2,6.802,8.052,-0.1307,0.7317,2.66,0.09923
12.4,6.808,7.991,-0.1104,0.736,2.662,0.1023
12.6,6.815,7.931,-0.08985,0.7394,2.665,0.1054
12.8,6.823,7.87,-0.0691,0.7409,2.67,0.1087
13.0,6.831,7.808,-0.04824,0.7401,2.676,0.1122
13.2,6.839,7.747,-0.02742,0.7369,2.683,0.1158
13.4,6.847,7.686,-0.00674,0.7318,2.69,0.1195
13.6,6.855,7.625,0.01373,0.7253,2.695,0.1233
13.8,6.862,7.562,0.03389,0.7185,2.698,0.1271
14.0,6.868,7.499,0.05361,0.7123,2.7,0.1309
14.2,6.874,7.435,0.07276,0.7074,2.7,0.1345
14.4,6.881,7.369,0.09127,0.7036,2.7,0.1381
14.6,6.887,7.303,0.109,0.7004,2.701,0.1418
14.8,6.894,7.236,0.126,0.6969,2.702,0.1455
15.0,6.901,7.169,0.142,0.6922,2.705,0.1492
15.2,6.908,7.101,0.1571,0.6854,2.709,0.1531
15.4,6.916,7.034,0.1711,0.6763,2.713,0.1572
15.6,6.924,6.967,0.184,0.6647,2.717,0.1613
15.8,6.931,6.9,0.1957,0.6513,2.72,0.1656
