Time,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi,YawBrTAxp,YawBrTAyp
17.6,5.66,-0.06985,0.1494,0.2379,1.893,-0.819,0.08945,1.155
17.8,5.659,-0.07499,0.148,0.2494,1.891,-0.8193,-0.01338,0.6861
18.0,5.658,-0.08189,0.1457,0.2661,1.89,-0.8198,-0.1365,-0.02121
18.2,5.658,-0.08861,0.1425,0.2826,1.89,-0.8202,-0.1919,-0.6672
18.4,5.658,-0.0933,0.1384,0.2936,1.893,-0.8204,-0.1956,-1.076
18.6,5.66,-0.09478,0.1334,0.2956,1.897,-0.8202,-0.1681,-1.188
18.8,5.662,-0.09286,0.1277,0.2879,1.904,-0.8197,-0.1224,-0.9904
19.0,5.664,-0.08829,0.1212,0.2724,1.911,-0.819,-0.04442,-0.5224
19.2,5.667,-0.08252,0.114,0.2532,1.919,-0.8181,0.0982,0.1053
19.4,5.669,-0.07731,0.1061,0.2353,1.926,-0.8173,0.2259,0.7098
19.6,5.67,-0.0743,0.09758,0.2235,1.931,-0.8167,0.2578,1.107
19.8,5.67,-0.07449,0.0885,0.2207,1.933,-0.8165,0.2249,1.178
20.0,5.67,-0.07794,0.07885,0.2273,1.934,-0.8167,0.1198,0.868
20.2,5.67,-0.08375,0.06868,0.2409,1.933,-0.8171,-0.02063,0.3087
20.4,5.669,-0.09036,0.05805,0.2571,1.932,-0.8175,-0.1362,-0.2756
20.6,5.669,-0.09605,0.04699,0.271,1.933,-0.8178,-0.2205,-0.7515
20.8,5.669,-0.09945,0.03558,0.2785,1.935,-0.8178,-0.2483,-1.046
21.0,5.67,-0.09978,0.02388,0.2774,1.94,-0.8175,-0.215,-1.073
21.2,5.672,-0.09715,0.01194,0.2677,1.946,-0.8169,-0.1314,-0.7865
21.4,5.674,-0.09248,-0.0001531,0.252,1.953,-0.8161,0.02194,-0.2454
21.6,5.676,-0.08731,-0.01231,0.2347,1.96,-0.8153,0.1664,0.3546
21.8,5.678,-0.08334,-0.02445,0.2206,1.965,-0.8146,0.2286,0.8333
22.0,5.679,-0.0819,-0.03652,0.2135,1.969,-0.8142,0.2241,1.071
22.2,5.679,-0.08354,-0.04848,0.2153,1.97,-0.8142,0.1553,0.9788
22.4,5.678,-0.08797,-0.06026,0.2251,1.97,-0.8144,0.05874,0.5986
22.6,5.677,-0.0941,-0.0718,0.24,1.968,-0.8148,-0.02204,0.09799
22.8,5.677,-0.1004,-0.08304,0.2556,1.967,-0.8152,-0.1085,-0.4068
23.0,5.677,-0.1053,-0.09396,0.2676,1.967,-0.8154,-0.184,-0.8353
23.2,5.677,-0.1076,-0.1045,0.2723,1.968,-0.8153,-0.2212,-1.058
23.4,5.678,-0.1069,-0.1146,0.2686,1.971,-0.815,-0.2097,-0.9445
23.6,5.679,-0.1037,-0.1241,0.2575,1.976,-0.8144,-0.1153,-0.5096
23.8,5.681,-0.09912,-0.1332,0.2425,1.982,-0.8136,0.003108,0.0337
24.0,5.683,-0.09485,-0.1416,0.228,1.987,-0.8129,0.09552,0.5043
24.2,5.684,-0.09226,-0.1494,0.2182,1.991,-0.8124,0.188,0.8608
24.4,5.684,-0.09232,-0.1564,0.2157,1.992,-0.8122,0.2396,1.011
24.6,5.684,-0.09524,-0.1628,0.2215,1.992,-0.8123,0.204,0.8284
24.8,5.682,-0.1004,-0.1684,0.2339,1.989,-0.8126,0.1059,0.3698
25.0,5.681,-0.1066,-0.1732,0.2494,1.986,-0.8131,-0.033,-0.1574
25.2,5.68,-0.1122,-0.1772,0.2636,1.983,-0.8134,-0.151,-0.5736
25.4,5.679,-0.116,-0.1804,0.2728,1.981,-0.8136,-0.2366,-0.8481
25.6,5.679,-0.1172,-0.1828,0.2748,1.981,-0.8135,-0.2906,-0.9435
25.8,5.68,-0.1158,-0.1843,0.2694,1.983,-0.8131,-0.2316,-0.7464
26.0,5.681,-0.1125,-0.1849,0.2583,1.987,-0.8125,-0.07189,-0.2862
26.2,5.683,-0.1085,-0.1847,0.2452,1.991,-0.8118,0.0852,0.2222
26.4,5.684,-0.1053,-0.1836,0.2339,1.994,-0.8112,0.206,0.6299
26.6,5.684,-0.104,-0.1817,0.2281,1.995,-0.8109,0.2536,0.8673
26.8,5.684,-0.1053,-0.1788,0.2296,1.994,-0.8109,0.2312,0.8798
27.0,5.683,-0.1091,-0.1752,0.2383,1.991,-0.8112,0.1481,0.6192
27.2,5.681,-0.1146,-0.1707,0.2519,1.987,-0.8116,0.001672,0.1595
27.4,5.68,-0.1204,-0.1655,0.267,1.982,-0.812,-0.1252,-0.2979
27.6,5.678,-0.1254,-0.1596,0.2796,1.978,-0.8123,-0.1928,-0.6316
27.8,5.678,-0.1283,-0.1529,0.2867,1.975,-0.8123,-0.2385,-0.8417
28.0,5.678,-0.1287,-0.1456,0.2866,1.974,-0.8121,-0.2225,-0.8467
28.2,5.678,-0.1267,-0.1376,0.2798,1.976,-0.8117,-0.1299,-0.5663
28.4,5.679,-0.1233,-0.1291,0.2688,1.978,-0.8111,-0.0002088,-0.08233
28.6,5.68,-0.1198,-0.12,0.2572,1.98,-0.8105,0.1206,0.3937
28.8,5.681,-0.1175,-0.1103,0.2489,1.981,-0.8101,0.1734,0.6979
29.0,5.681,-0.1174,-0.1002,0.2466,1.981,-0.8099,0.1866,0.8137
29.2,5.68,-0.1197,-0.08969,0.2513,1.978,-0.81,0.1964,0.7507
29.4,5.679,-0.1242,-0.07881,0.2622,1.973,-0.8102,0.1408,0.4615
29.6,5.677,-0.1298,-0.06763,0.2764,1.968,-0.8106,0.01967,0.004658
29.8,5.675,-0.1352,-0.05623,0.2905,1.962,-0.811,-0.1041,-0.4394
30.0,5.674,-0.1392,-0.04468,0.3007,1.957,-0.8112,-0.2052,-0.731
30.2,5.673,-0.141,-0.03305,0.3047,1.955,-0.8111,-0.2426,-0.8088
30.4,5.673,-0.1404,-0.02139,0.302,1.954,-0.8109,-0.2205,-0.6732
30.6,5.674,-0.138,-0.009764,0.2939,1.955,-0.8104,-0.1398,-0.3495
30.8,5.675,-0.1348,0.00179,0.2833,1.957,-0.8098,0.01697,0.09333
31.0,5.676,-0.132,0.01321,0.2737,1.959,-0.8092,0.1647,0.4987
31.2,5.676,-0.1306,0.02444,0.2682,1.959,-0.8089,0.236,0.7314
31.4,5.676,-0.1315,0.03542,0.2688,1.957,-0.8088,0.2541,0.761
31.6,5.675,-0.1346,0.04609,0.2757,1.953,-0.8089,0.1965,0.5844
31.8,5.673,-0.1392,0.0564,0.2872,1.947,-0.8092,0.08044,0.2522
32.0,5.671,-0.1444,0.0663,0.3005,1.942,-0.8096,-0.06368,-0.1502
32.2,5.67,-0.1491,0.07573,0.3123,1.936,-0.8098,-0.2023,-0.5175
32.4,5.669,-0.152,0.08463,0.3196,1.933,-0.8099,-0.2542,-0.7275
32.6,5.668,-0.1529,0.09295,0.3209,1.931,-0.8097,-0.217,-0.7184
32.8,5.669,-0.1517,0.1007,0.3162,1.932,-0.8093,-0.1372,-0.5187
33.0,5.67,-0.149,0.1077,0.3074,1.933,-0.8087,-0.005549,-0.1692
33.2,5.671,-0.146,0.1141,0.2972,1.935,-0.8081,0.119,0.2279
33.4,5.671,-0.1437,0.1198,0.2889,1.936,-0.8077,0.1941,0.5617
33.6,5.672,-0.1431,0.1248,0.2854,1.936,-0.8074,0.2173,0.7296
33.8,5.671,-0.1446,0.1289,0.2878,1.933,-0.8073,0.1691,0.6686
34.0,5.67,-0.1481,0.1323,0.2957,1.93,-0.8075,0.09236,0.4272
34.2,5.668,-0.1528,0.1349,0.3071,1.925,-0.8077,0.01474,0.1021
34.4,5.667,-0.1575,0.1367,0.3191,1.92,-0.8079,-0.08718,-0.2594
34.6,5.666,-0.1613,0.1376,0.3284,1.916,-0.808,-0.1667,-0.5751
34.8,5.665,-0.1633,0.1376,0.3327,1.913,-0.8079,-0.1967,-0.7307
35.0,5.665,-0.1631,0.1369,0.3308,1.913,-0.8076,-0.1764,-0.644
35.2,5.666,-0.1611,0.1353,0.3238,1.914,-0.8071,-0.09272,-0.3467
35.4,5.667,-0.1582,0.1328,0.3138,1.917,-0.8065,0.00129,0.01592
35.6,5.668,-0.1554,0.1296,0.3039,1.919,-0.806,0.08698,0.341
35.8,5.668,-0.1537,0.1257,0.2971,1.92,-0.8055,0.1831,0.5991
36.0,5.668,-0.1538,0.1209,0.2954,1.92,-0.8053,0.2319,0.704
36.2,5.668,-0.156,0.1155,0.2992,1.918,-0.8053,0.2021,0.58
36.4,5.666,-0.1597,0.1093,0.3076,1.914,-0.8054,0.1145,0.2761
36.6,5.665,-0.164,0.1025,0.318,1.91,-0.8056,-0.01895,-0.08255
36.8,5.664,-0.168,0.095,0.3275,1.906,-0.8058,-0.1353,-0.3851
37.0,5.663,-0.1707,0.08691,0.3334,1.904,-0.8058,-0.2162,-0.5961
37.2,5.663,-0.1716,0.07825,0.3342,1.904,-0.8056,-0.248,-0.663
37.4,5.664,-0.1705,0.06908,0.3296,1.905,-0.8052,-0.1725,-0.507
37.6,5.665,-0.1681,0.05946,0.3209,1.908,-0.8046,-0.03561,-0.1831
37.8,5.666,-0.1652,0.04943,0.3106,1.911,-0.804,0.08335,0.1522
38.0,5.667,-0.1627,0.03906,0.3014,1.913,-0.8035,0.1797,0.4227
38.2,5.667,-0.1616,0.0284,0.2959,1.915,-0.8031,0.2197,0.5937
38.4,5.667,-0.1622,0.0175,0.2953,1.914,-0.803,0.2044,0.6249
38.6,5.666,-0.1646,0.006408,0.2998,1.912,-0.803,0.1281,0.4592
38.8,5.665,-0.1683,-0.004803,0.3077,1.909,-0.8031,-0.007208,0.1313
39.0,5.664,-0.1722,-0.01607,0.3165,1.906,-0.8032,-0.112,-0.2036
39.2,5.663,-0.1754,-0.02736,0.3236,1.904,-0.8033,-0.1578,-0.4431
39.4,5.663,-0.1772,-0.0386,0.3267,1.903,-0.8032,-0.1811,-0.5889
39.6,5.663,-0.1771,-0.04974,0.3247,1.905,-0.8029,-0.1496,-0.587
39.8,5.664,-0.1754,-0.06071,0.3177,1.907,-0.8024,-0.07631,-0.3941
40.0,5.665,-0.1726,-0.07144,0.3077,1.91,-0.8018,0.0138,-0.05948
40.2,5.666,-0.1696,-0.08189,0.2971,1.914,-0.8013,0.09894,0.2737
40.4,5.667,-0.1675,-0.09199,0.2887,1.917,-0.8008,0.1329,0.4858
40.6,5.667,-0.167,-0.1017,0.2845,1.918,-0.8006,0.1462,0.5731
40.8,5.667,-0.1681,-0.1109,0.2853,1.918,-0.8004,0.1557,0.5433
41.0,5.666,-0.1708,-0.1197,0.2904,1.916,-0.8005,0.1027,0.3408
41.2,5.665,-0.1744,-0.1279,0.2979,1.914,-0.8006,0.006603,0.007207
41.4,5.664,-0.1777,-0.1356,0.3052,1.911,-0.8007,-0.08826,-0.3193
41.6,5.663,-0.1801,-0.1427,0.3098,1.91,-0.8007,-0.1623,-0.5231
41.8,5.663,-0.1808,-0.1492,0.3098,1.911,-0.8005,-0.1812,-0.5665
42.0,5.664,-0.1799,-0.1549,0.3051,1.913,-0.8002,-0.1634,-0.472
42.2,5.665,-0.1776,-0.16,0.2965,1.916,-0.7997,-0.1024,-0.2497
42.4,5.666,-0.1747,-0.1643,0.2861,1.92,-0.7991,0.02409,0.07069
42.6,5.667,-0.1721,-0.1679,0.2763,1.923,-0.7986,0.1394,0.3629
42.8,5.668,-0.1706,-0.1706,0.2696,1.926,-0.7982,0.1945,0.5199
43.0,5.668,-0.1706,-0.1726,0.2671,1.927,-0.798,0.203,0.5331
43.2,5.667,-0.1723,-0.1738,0.2692,1.926,-0.798,0.1449,0.4142
43.4,5.666,-0.175,-0.1741,0.2745,1.924,-0.7981,0.04666,0.1878
43.6,5.665,-0.1782,-0.1736,0.2813,1.922,-0.7982,-0.07404,-0.1103
43.8,5.665,-0.1809,-0.1724,0.2869,1.921,-0.7983,-0.1834,-0.3886
44.0,5.664,-0.1825,-0.1704,0.2894,1.921,-0.7982,-0.203,-0.527
44.2,5.665,-0.1825,-0.1676,0.2876,1.922,-0.7979,-0.1544,-0.5001
44.4,5.665,-0.1811,-0.164,0.2815,1.925,-0.7975,-0.09018,-0.3613
44.6,5.666,-0.1786,-0.1597,0.2725,1.929,-0.797,0.006126,-0.1275
44.8,5.667,-0.1758,-0.1547,0.2625,1.932,-0.7965,0.09359,0.1533
45.0,5.668,-0.1736,-0.149,0.254,1.935,-0.7961,0.1517,0.4054
45.2,5.668,-0.1726,-0.1426,0.249,1.937,-0.7958,0.1654,0.5301
45.4,5.668,-0.1732,-0.1356,0.2484,1.937,-0.7957,0.1141,0.4766
45.6,5.667,-0.1752,-0.1279,0.2519,1.937,-0.7957,0.05369,0.3008
45.8,5.667,-0.1781,-0.1197,0.258,1.935,-0.7958,0.0003526,0.06882
46.0,5.666,-0.1811,-0.111,0.2646,1.933,-0.7959,-0.07531,-0.202
46.2,5.665,-0.1834,-0.1018,0.2693,1.933,-0.7959,-0.1244,-0.4328
46.4,5.665,-0.1843,-0.09224,0.2703,1.933,-0.7958,-0.1394,-0.5331
46.6,5.666,-0.1837,-0.08231,0.267,1.935,-0.7955,-0.1237,-0.4554
46.8,5.666,-0.1817,-0.07208,0.26,1.938,-0.7951,-0.0682,-0.2434
47.0,5.667,-0.1791,-0.0616,0.2511,1.941,-0.7947,-0.01204,0.003323
47.2,5.668,-0.1767,-0.05091,0.2424,1.945,-0.7942,0.05437,0.2397
47.4,5.669,-0.1751,-0.04007,0.2362,1.947,-0.7939,0.1387,0.442
47.6,5.669,-0.1749,-0.02915,0.2338,1.948,-0.7937,0.1727,0.514
47.8,5.669,-0.1761,-0.01819,0.2357,1.948,-0.7936,0.1452,0.4081
48.0,5.668,-0.1785,-0.007261,0.2408,1.947,-0.7937,0.07559,0.179
48.2,5.667,-0.1814,0.00358,0.2475,1.945,-0.7938,-0.02652,-0.07758
48.4,5.666,-0.184,0.01427,0.2536,1.944,-0.7939,-0.1103,-0.292
48.6,5.666,-0.1856,0.02473,0.2572,1.943,-0.7939,-0.1722,-0.4453
48.8,5.666,-0.1859,0.03494,0.2571,1.944,-0.7938,-0.1925,-0.4872
49.0,5.666,-0.1849,0.04485,0.2533,1.946,-0.7935,-0.1226,-0.3584
49.2,5.667,-0.1829,0.05439,0.2467,1.949,-0.7931,-0.01674,-0.1214
49.4,5.668,-0.1806,0.06353,0.2391,1.952,-0.7926,0.07105,0.1112
49.6,5.668,-0.1787,0.07222,0.2326,1.955,-0.7923,0.1429,0.3013
49.8,5.669,-0.1777,0.08043,0.2289,1.957,-0.7921,0.1662,0.4274
50.0,5.669,-0.1781,0.08811,0.2289,1.957,-0.792,0.1479,0.4525
50.2,5.668,-0.1798,0.09521,0.2328,1.956,-0.7921,0.07888,0.323
50.4,5.667,-0.1824,0.1017,0.2392,1.954,-0.7922,-0.0305,0.07246
50.6,5.666,-0.1852,0.1075,0.2465,1.953,-0.7924,-0.09633,-0.1686
50.8,5.666,-0.1875,0.1127,0.2525,1.951,-0.7925,-0.1162,-0.333
51.0,5.666,-0.1888,0.1171,0.2557,1.951,-0.7924,-0.1293,-0.436
51.2,5.666,-0.1887,0.1208,0.2552,1.952,-0.7923,-0.1022,-0.4313
51.4,5.666,-0.1874,0.1238,0.2513,1.954,-0.792,-0.05233,-0.2867
51.6,5.667,-0.1854,0.126,0.2452,1.957,-0.7917,0.01085,-0.0362
51.8,5.668,-0.1833,0.1274,0.2389,1.959,-0.7914,0.07024,0.2084
52.0,5.668,-0.1818,0.128,0.2345,1.961,-0.7912,0.08776,0.3566
52.2,5.668,-0.1815,0.1279,0.2333,1.962,-0.7911,0.1018,0.4177
52.4,5.668,-0.1826,0.127,0.2359,1.961,-0.7911,0.1147,0.3946
52.6,5.667,-0.1848,0.1254,0.2418,1.96,-0.7912,0.07189,0.2337
52.8,5.666,-0.1875,0.1229,0.2495,1.958,-0.7915,0.006187,-0.02009
53.0,5.665,-0.1902,0.1198,0.257,1.956,-0.7917,-0.06032,-0.2573
53.2,5.665,-0.192,0.1158,0.2624,1.955,-0.7918,-0.1159,-0.392
53.4,5.664,-0.1927,0.1112,0.2646,1.954,-0.7919,-0.1335,-0.4121
53.6,5.665,-0.1921,0.1059,0.2634,1.955,-0.7918,-0.132,-0.3456
53.8,5.665,-0.1906,0.09987,0.2594,1.957,-0.7916,-0.08755,-0.1827
54.0,5.666,-0.1887,0.09324,0.2543,1.959,-0.7913,0.01765,0.06598
54.2,5.666,-0.187,0.08603,0.2498,1.961,-0.7911,0.1074,0.2845
54.4,5.666,-0.1862,0.07827,0.2477,1.962,-0.791,0.1498,0.3888
54.6,5.666,-0.1866,0.07001,0.2489,1.962,-0.7911,0.1522,0.3831
54.8,5.665,-0.1881,0.06129,0.2533,1.96,-0.7913,0.1008,0.2904
55.0,5.664,-0.1904,0.05215,0.2602,1.958,-0.7916,0.02638,0.1257
55.2,5.663,-0.193,0.04264,0.268,1.955,-0.7919,-0.06692,-0.09795
55.4,5.662,-0.1952,0.0328,0.275,1.953,-0.7922,-0.1477,-0.3033
55.6,5.662,-0.1966,0.0227,0.2796,1.952,-0.7924,-0.1483,-0.3883
55.8,5.662,-0.1968,0.01237,0.281,1.952,-0.7924,-0.1042,-0.3554
56.0,5.662,-0.196,0.001884,0.2793,1.953,-0.7923,-0.05564,-0.2567
56.2,5.662,-0.1943,-0.008707,0.2754,1.954,-0.7922,0.01486,-0.09009
56.4,5.663,-0.1925,-0.01934,0.271,1.955,-0.7921,0.07374,0.1216
56.6,5.663,-0.1912,-0.02996,0.2677,1.956,-0.7921,0.1141,0.3164
56.8,5.663,-0.1907,-0.0405,0.267,1.956,-0.7922,0.1144,0.4016
57.0,5.662,-0.1914,-0.05093,0.2696,1.954,-0.7924,0.06394,0.3448
57.2,5.661,-0.1932,-0.06117,0.2752,1.952,-0.7927,0.02586,0.2115
57.4,5.66,-0.1956,-0.07118,0.2826,1.95,-0.7931,-0.001769,0.04423
57.6,5.659,-0.198,-0.08092,0.2902,1.947,-0.7934,-0.05441,-0.1614
57.8,5.659,-0.1998,-0.09033,0.2963,1.945,-0.7937,-0.08558,-0.3329
58.0,5.658,-0.2006,-0.09938,0.2995,1.944,-0.7939,-0.09765,-0.396
58.2,5.658,-0.2002,-0.108,0.2993,1.943,-0.794,-0.08766,-0.322
58.4,5.658,-0.1988,-0.1162,0.2965,1.944,-0.7941,-0.05126,-0.1611
58.6,5.658,-0.197,-0.1239,0.2922,1.945,-0.794,-0.01973,0.01411
58.8,5.659,-0.1953,-0.131,0.2881,1.945,-0.794,0.03458,0.192
59.0,5.659,-0.1942,-0.1375,0.2859,1.945,-0.7941,0.1073,0.3494
59.2,5.658,-0.1942,-0.1434,0.2865,1.945,-0.7943,0.1295,0.3901
59.4,5.657,-0.1952,-0.1486,0.2902,1.943,-0.7946,0.1097,0.2935
59.6,5.656,-0.1971,-0.1532,0.2961,1.94,-0.795,0.05828,0.1166
59.8,5.655,-0.1992,-0.157,0.303,1.937,-0.7954,-0.01836,-0.06641
60.0,5.654,-0.2011,-0.1602,0.3091,1.934,-0.7958,-0.08207,-0.2187
60.2,5.654,-0.2022,-0.1626,0.3132,1.932,-0.7962,-0.1374,-0.3343
60.4,5.653,-0.2023,-0.1643,0.3145,1.931,-0.7964,-0.1523,-0.3599
60.6,5.654,-0.2014,-0.1652,0.3129,1.931,-0.7964,-0.08777,-0.2466
60.8,5.654,-0.1997,-0.1654,0.3091,1.932,-0.7965,-0.003939,-0.06442
61.0,5.654,-0.1978,-0.1648,0.3047,1.933,-0.7965,0.06347,0.1026
61.2,5.654,-0.1962,-0.1634,0.3009,1.933,-0.7965,0.1154,0.2372
61.4,5.654,-0.1954,-0.1613,0.2992,1.933,-0.7967,0.1245,0.3284
61.6,5.653,-0.1955,-0.1585,0.3002,1.932,-0.7969,0.1051,0.3428
