Time,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi
0.0,1.269,0.0,1.988,0.0,-0.138,0.0
0.2,1.269,-1.834e-06,1.983,4.313e-06,-0.1377,-1.055e-05
0.4,1.269,-7.261e-06,1.967,1.734e-05,-0.1369,-6.259e-05
0.6,1.27,-4.058e-05,1.941,9.273e-05,-0.1356,-0.0002628
0.8,1.27,-6.165e-05,1.904,0.0001285,-0.1342,-0.000445
1.0,1.27,5.689e-07,1.857,-4.499e-05,-0.1334,-0.0003272
1.2,1.27,0.0001134,1.802,-0.0003386,-0.1335,-2.497e-05
1.4,1.27,0.000189,1.737,-0.0005226,-0.1342,0.0001867
1.6,1.27,0.0001308,1.663,-0.0003576,-0.1353,7.84e-05
1.8,1.269,-3.199e-05,1.582,7.299e-05,-0.1366,-0.0001951
2.0,1.269,-0.0001588,1.493,0.0004109,-0.138,-0.0003088
2.2,1.269,-0.0001753,1.397,0.00046,-0.139,-0.0002806
2.4,1.269,-8.984e-05,1.295,0.0002398,-0.1393,-0.0002116
2.6,1.269,9.46e-06,1.188,-2.795e-05,-0.1386,-0.000172
2.8,1.269,7.059e-05,1.076,-0.0002056,-0.1376,-9.061e-05
3.0,1.27,0.0001124,0.9601,-0.0003251,-0.1365,6.47e-05
3.2,1.27,0.0001204,0.8409,-0.0003454,-0.1356,4.915e-05
3.4,1.271,8.297e-05,0.719,-0.0002397,-0.1352,-0.0001856
3.6,1.271,-1.722e-06,0.5953,-1.431e-05,-0.1354,-0.0004376
3.8,1.271,-7.773e-05,0.4703,0.0001833,-0.1364,-0.0004473
4.0,1.27,-6.36e-05,0.3449,0.000155,-0.1379,-0.0001846
4.2,1.27,8.693e-06,0.2197,-1.703e-05,-0.1394,1.238e-05
4.4,1.27,5.341e-05,0.09513,-0.000119,-0.1405,-6.62e-06
4.6,1.27,7.88e-06,-0.02798,-7.136e-07,-0.141,-0.000138
4.8,1.27,-8.313e-05,-0.149,0.000221,-0.141,-0.0002357
5.0,1.27,-9.832e-05,-0.2675,0.0002473,-0.1406,-0.000263
5.2,1.271,-1.753e-05,-0.383,2.953e-05,-0.1398,-0.0003484
5.4,1.272,9.244e-05,-0.495,-0.0002622,-0.1388,-0.0004014
5.6,1.272,0.0001446,-0.6029,-0.0004052,-0.1381,-0.0002789
5.8,1.273,0.00012,-0.7062,-0.0003447,-0.1381,-6.24e-05
6.0,1.273,7.762e-05,-0.8047,-0.0002196,-0.1386,3.358e-05
6.2,1.273,2.263e-05,-0.8979,-5.106e-05,-0.1395,-0.0001609
6.4,1.273,-5.829e-05,-0.9854,0.0001785,-0.1408,-0.0004314
6.6,1.273,-0.0001446,-1.067,0.0004054,-0.1422,-0.0004943
