Time,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi
0.0,0.093,0.0,1.991,0.004,-0.054,-0.003
0.2,0.09304,9.996e-07,1.986,0.003994,-0.05384,-0.00301
0.4,0.09323,6.015e-06,1.97,0.003973,-0.05324,-0.003062
0.6,0.09356,-9.291e-06,1.943,0.003991,-0.05223,-0.003262
0.8,0.09392,-6.85e-06,1.907,0.003956,-0.05117,-0.003446
1.0,0.09413,7.826e-05,1.86,0.003717,-0.05052,-0.003334
1.2,0.09411,0.0002037,1.804,0.003388,-0.05053,-0.003039
1.4,0.09393,0.0002758,1.739,0.003217,-0.051,-0.002833
1.6,0.09369,0.0001968,1.666,0.003444,-0.05167,-0.002939
1.8,0.0934,2.513e-06,1.584,0.003968,-0.05252,-0.003203
2.0,0.09307,-0.0001567,1.495,0.004403,-0.05344,-0.003309
2.2,0.09282,-0.0001964,1.399,0.004524,-0.05415,-0.003277
2.4,0.09279,-0.0001181,1.297,0.004331,-0.05426,-0.003214
2.6,0.093,-8.802e-06,1.19,0.004041,-0.05369,-0.003187
2.8,0.09333,7.6e-05,1.077,0.003802,-0.05279,-0.003116
3.0,0.09363,0.0001479,0.9613,0.003602,-0.05193,-0.002963
3.2,0.09387,0.0001843,0.8419,0.003505,-0.05124,-0.002965
3.4,0.09401,0.0001655,0.7197,0.003561,-0.05083,-0.003182
3.6,0.09402,8.535e-05,0.5957,0.003779,-0.05084,-0.003421
3.8,0.09381,-1.07e-06,0.4705,0.004013,-0.05145,-0.003431
4.0,0.09346,-9.662e-06,0.3449,0.004058,-0.05249,-0.003185
4.2,0.09312,3.348e-05,0.2194,0.003978,-0.05346,-0.003007
4.4,0.09293,4.959e-05,0.09461,0.003966,-0.05406,-0.003036
4.6,0.09288,-1.567e-05,-0.02874,0.004149,-0.05426,-0.003159
4.8,0.09291,-0.0001114,-0.15,0.004391,-0.05419,-0.003233
5.0,0.09302,-0.0001159,-0.2687,0.004392,-0.05387,-0.003241
5.2,0.09326,-1.199e-05,-0.3844,0.004114,-0.0532,-0.003318
5.4,0.09356,0.000127,-0.4966,0.003745,-0.05239,-0.003381
5.6,0.09378,0.0002065,-0.6048,0.003529,-0.05179,-0.003281
5.8,0.09383,0.0002019,-0.7083,0.003539,-0.05167,-0.00308
6.0,0.09373,0.0001659,-0.8069,0.003652,-0.05198,-0.002984
6.2,0.09354,0.0001012,-0.9003,0.003855,-0.05254,-0.003155
6.4,0.09329,-4.096e-06,-0.988,0.004161,-0.05332,-0.003395
6.6,0.09297,-0.0001234,-1.07,0.00449,-0.05426,-0.003442
6.8,0.09269,-0.0001785,-1.145,0.00464,-0.05508,-0.003314
7.0,0.09259,-9.892e-05,-1.214,0.004441,-0.0554,-0.003184
7.2,0.09273,4.69e-05,-1.276,0.004068,-0.05507,-0.003186
7.4,0.093,0.0001369,-1.331,0.003826,-0.05435,-0.003213
7.6,0.09326,0.0001254,-1.378,0.003837,-0.05364,-0.003179
7.8,0.09345,7.803e-05,-1.418,0.003944,-0.0531,-0.0032
8.0,0.09356,9.219e-05,-1.451,0.003909,-0.05278,-0.003328
8.2,0.09357,0.0001433,-1.476,0.003791,-0.05277,-0.003466
8.4,0.09343,0.0001456,-1.493,0.003801,-0.05319,-0.003417
8.6,0.09316,7.59e-05,-1.503,0.003998,-0.05399,-0.003198
8.8,0.09288,-7.975e-06,-1.505,0.004238,-0.05481,-0.003075
9.0,0.0927,-3.606e-05,-1.498,0.004342,-0.05539,-0.003163
9.2,0.09261,-3.721e-05,-1.485,0.004368,-0.0557,-0.003341
9.4,0.09257,-5.918e-05,-1.463,0.004426,-0.05583,-0.003407
9.6,0.09261,-6.694e-05,-1.434,0.00443,-0.05574,-0.003345
9.8,0.09277,7.948e-06,-1.397,0.004218,-0.05528,-0.003316
10.0,0.09305,0.0001687,-1.354,0.003794,-0.05453,-0.003329
10.2,0.0933,0.0002908,-1.304,0.003478,-0.05385,-0.003296
