Time,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi
0.0,4.747,0.0,-0.037,5.0,-0.299,0.0
0.2,4.747,0.002849,-0.03675,4.989,-0.2986,-1.104e-05
0.4,4.748,0.01072,-0.03611,4.958,-0.2975,-4.514e-05
0.6,4.748,0.02199,-0.03529,4.911,-0.2957,-0.0001865
0.8,4.749,0.0349,-0.03436,4.854,-0.2938,-0.0002761
1.0,4.749,0.04792,-0.03328,4.792,-0.2926,-6.481e-05
1.2,4.749,0.05998,-0.03208,4.727,-0.2925,0.000302
1.4,4.749,0.07063,-0.03089,4.662,-0.2936,0.0005599
1.6,4.748,0.08032,-0.02974,4.594,-0.2956,0.0005065
1.8,4.748,0.09049,-0.0285,4.521,-0.2979,0.0003104
2.0,4.747,0.1031,-0.027,4.435,-0.3,0.0003019
2.2,4.747,0.1198,-0.02524,4.334,-0.3011,0.0004681
2.4,4.747,0.1413,-0.02331,4.214,-0.3008,0.0007207
2.6,4.748,0.1675,-0.02123,4.077,-0.2992,0.0009839
2.8,4.748,0.1976,-0.01895,3.924,-0.2972,0.001287
3.0,4.749,0.2301,-0.01648,3.76,-0.2955,0.001622
3.2,4.749,0.2633,-0.01396,3.59,-0.2947,0.00174
3.4,4.75,0.2954,-0.01158,3.42,-0.295,0.001627
3.6,4.749,0.3254,-0.009373,3.253,-0.2963,0.001526
3.8,4.749,0.3533,-0.007239,3.089,-0.2985,0.001706
4.0,4.748,0.3803,-0.005157,2.925,-0.3011,0.002186
4.2,4.747,0.4078,-0.00317,2.757,-0.3033,0.002623
4.4,4.747,0.4371,-0.001287,2.582,-0.3047,0.00287
4.6,4.747,0.4695,0.0005901,2.395,-0.3051,0.003026
4.8,4.747,0.5057,0.002534,2.197,-0.3044,0.003208
5.0,4.748,0.5454,0.004455,1.986,-0.303,0.003422
5.2,4.749,0.5876,0.006214,1.766,-0.3012,0.003538
5.4,4.75,0.6304,0.007758,1.543,-0.2997,0.003672
5.6,4.75,0.6721,0.00914,1.323,-0.2992,0.003993
5.8,4.75,0.7114,0.01038,1.108,-0.3002,0.004429
6.0,4.749,0.748,0.01141,0.9005,-0.3026,0.004769
6.2,4.748,0.782,0.01216,0.7003,-0.3055,0.004863
6.4,4.748,0.8142,0.01268,0.5053,-0.3083,0.004939
6.6,4.747,0.8459,0.01307,0.3115,-0.3104,0.005257
6.8,4.747,0.8788,0.01331,0.1148,-0.311,0.005746
7.0,4.748,0.914,0.01332,-0.08815,-0.3103,0.006181
7.2,4.749,0.9517,0.01306,-0.2977,-0.3083,0.006399
7.4,4.75,0.9911,0.01263,-0.5119,-0.3059,0.006524
7.6,4.751,1.031,0.01207,-0.7268,-0.304,0.006674
7.8,4.751,1.07,0.01134,-0.9382,-0.3031,0.006762
8.0,4.751,1.107,0.01036,-1.142,-0.3034,0.006786
8.2,4.751,1.141,0.009177,-1.335,-0.3048,0.006894
8.4,4.751,1.17,0.00788,-1.514,-0.307,0.007311
8.6,4.75,1.196,0.006508,-1.683,-0.3097,0.007979
8.8,4.749,1.221,0.005005,-1.843,-0.3119,0.008529
9.0,4.749,1.244,0.003328,-1.999,-0.3129,0.008779
9.2,4.75,1.268,0.001526,-2.155,-0.3124,0.00882
9.4,4.751,1.293,-0.0003483,-2.311,-0.3105,0.008877
9.6,4.752,1.319,-0.002332,-2.467,-0.3077,0.008988
9.8,4.753,1.346,-0.004483,-2.624,-0.3047,0.00901
10.0,4.754,1.372,-0.00677,-2.776,-0.3021,0.008992
10.2,4.755,1.396,-0.009054,-2.92,-0.301,0.00909
10.4,4.755,1.417,-0.01124,-3.052,-0.3016,0.009367
10.6,4.755,1.434,-0.01336,-3.168,-0.3036,0.009687
10.8,4.754,1.447,-0.01544,-3.27,-0.3061,0.009888
11.0,4.754,1.456,-0.01747,-3.358,-0.3083,0.01009
11.2,4.753,1.463,-0.01938,-3.437,-0.3095,0.01045
11.4,4.754,1.469,-0.02121,-3.509,-0.3093,0.0109
11.6,4.755,1.476,-0.02304,-3.577,-0.3075,0.01116
11.8,4.756,1.483,-0.02491,-3.645,-0.3045,0.01107
12.0,4.757,1.491,-0.02672,-3.711,-0.3009,0.01079
12.2,4.759,1.498,-0.0284,-3.772,-0.2977,0.01055
12.4,4.76,1.504,-0.02993,-3.826,-0.2957,0.01043
12.6,4.76,1.508,-0.03135,-3.869,-0.2952,0.0104
12.8,4.76,1.508,-0.03261,-3.897,-0.296,0.01049
13.0,4.76,1.503,-0.03361,-3.91,-0.298,0.01083
13.2,4.759,1.495,-0.03433,-3.908,-0.3006,0.01134
