Time,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi
0.0,10.09,0.0,-0.009,0.004,-0.054,-0.003
0.2,10.09,1.03e-06,-0.008979,0.003994,-0.05465,-0.003011
0.4,10.09,6.064e-06,-0.009011,0.003972,-0.05636,-0.003063
0.6,10.08,-1.003e-05,-0.009209,0.003992,-0.05885,-0.003269
0.8,10.08,-9.365e-06,-0.009556,0.003961,-0.06212,-0.003457
1.0,10.07,7.503e-05,-0.009949,0.003721,-0.06628,-0.003341
1.2,10.06,0.0002041,-0.01034,0.003379,-0.07139,-0.003036
1.4,10.05,0.000286,-0.01082,0.003177,-0.07717,-0.002822
1.6,10.03,0.0002193,-0.01143,0.003368,-0.08351,-0.002931
1.8,10.02,3.33e-05,-0.01209,0.00387,-0.09061,-0.0032
2.0,10.0,-0.0001262,-0.01271,0.004311,-0.09869,-0.003306
2.2,9.985,-0.0001749,-0.01334,0.004466,-0.1077,-0.003271
2.4,9.965,-0.0001119,-0.01409,0.004326,-0.1174,-0.003205
2.6,9.944,-2.073e-05,-0.01495,0.004095,-0.1276,-0.003175
2.8,9.922,4.813e-05,-0.01581,0.003905,-0.1387,-0.003099
3.0,9.898,0.0001133,-0.0166,0.003725,-0.1505,-0.002939
3.2,9.872,0.0001566,-0.0174,0.003609,-0.163,-0.002937
3.4,9.845,0.0001548,-0.01828,0.003618,-0.1759,-0.003154
3.6,9.816,9.175e-05,-0.01923,0.003787,-0.1892,-0.003394
3.8,9.786,1.51e-05,-0.02014,0.003996,-0.2031,-0.0034
4.0,9.754,8.473e-06,-0.02102,0.00404,-0.2176,-0.003145
4.2,9.721,4.852e-05,-0.02194,0.003979,-0.2323,-0.00296
4.4,9.687,5.605e-05,-0.02292,0.004005,-0.2474,-0.002986
4.6,9.651,-2.66e-05,-0.02387,0.004254,-0.263,-0.003106
4.8,9.613,-0.0001481,-0.02471,0.004589,-0.2792,-0.003172
5.0,9.574,-0.0001797,-0.0255,0.004689,-0.2959,-0.003171
5.2,9.533,-9.68e-05,-0.02632,0.004491,-0.3128,-0.003244
5.4,9.491,3.052e-05,-0.02718,0.004169,-0.3298,-0.003306
5.6,9.448,0.0001086,-0.02797,0.003966,-0.3468,-0.003203
5.8,9.403,0.0001145,-0.02864,0.003952,-0.364,-0.002994
6.0,9.357,0.0001007,-0.02925,0.004011,-0.3812,-0.002891
6.2,9.31,6.144e-05,-0.02987,0.004155,-0.3982,-0.003056
6.4,9.261,-3.105e-05,-0.03045,0.004443,-0.4151,-0.00329
6.6,9.212,-0.0001623,-0.0309,0.004825,-0.4321,-0.003327
6.8,9.16,-0.0002525,-0.03126,0.005099,-0.4491,-0.003188
7.0,9.108,-0.0002191,-0.0316,0.005059,-0.4659,-0.003053
7.2,9.055,-0.0001178,-0.03192,0.004842,-0.4823,-0.003055
7.4,9.0,-6.34e-05,-0.03215,0.004732,-0.4985,-0.003078
7.6,8.944,-9.687e-05,-0.03223,0.004833,-0.5145,-0.003034
7.8,8.887,-0.0001485,-0.0322,0.004978,-0.5302,-0.003042
8.0,8.829,-0.0001218,-0.03215,0.004933,-0.5455,-0.003163
8.2,8.77,-4.96e-05,-0.03207,0.004778,-0.56,-0.003298
8.4,8.71,-2.977e-05,-0.03188,0.004758,-0.574,-0.003245
8.6,8.649,-9.183e-05,-0.03156,0.004951,-0.5875,-0.003019
8.8,8.587,-0.0001782,-0.03116,0.005221,-0.6002,-0.002889
9.0,8.524,-0.0002205,-0.03074,0.005395,-0.6122,-0.002971
9.2,8.46,-0.0002519,-0.03024,0.00554,-0.6236,-0.003142
9.4,8.395,-0.0003222,-0.02959,0.005768,-0.6346,-0.003194
9.6,8.329,-0.0003879,-0.02884,0.005968,-0.645,-0.003119
9.8,8.262,-0.0003632,-0.02807,0.005929,-0.6546,-0.003085
10.0,8.195,-0.0002308,-0.02728,0.005616,-0.6632,-0.003102
10.2,8.126,-0.0001102,-0.02641,0.005329,-0.6709,-0.003071
10.4,8.057,-0.0001133,-0.0254,0.005353,-0.6777,-0.002966
10.6,7.986,-0.0002057,-0.02433,0.005612,-0.6838,-0.00292
10.8,7.915,-0.0002797,-0.02325,0.005839,-0.6887,-0.003053
11.0,7.843,-0.0002851,-0.02216,0.005905,-0.6927,-0.003213
11.2,7.771,-0.0002917,-0.02098,0.005974,-0.6959,-0.003204
11.4,7.697,-0.0003585,-0.01973,0.006188,-0.6983,-0.003036
11.6,7.623,-0.0004301,-0.01847,0.006412,-0.6996,-0.002903
11.8,7.548,-0.0004321,-0.01723,0.00646,-0.7,-0.002941
12.0,7.472,-0.0003723,-0.01595,0.006345,-0.6994,-0.003032
12.2,7.396,-0.0003398,-0.0146,0.006284,-0.698,-0.003048
12.4,7.318,-0.0003668,-0.01321,0.006359,-0.6959,-0.003024
12.6,7.24,-0.0003738,-0.01187,0.00638,-0.6927,-0.003049
12.8,7.162,-0.0003063,-0.01058,0.006217,-0.6883,-0.003109
13.0,7.083,-0.0002196,-0.009269,0.006013,-0.6828,-0.003064
13.2,7.003,-0.0002245,-0.007916,0.006047,-0.6764,-0.002918
13.4,6.923,-0.0003358,-0.006582,0.006358,-0.6691,-0.002844
13.6,6.842,-0.0004451,-0.005322,0.006671,-0.6607,-0.002934
13.8,6.761,-0.0004735,-0.004101,0.006782,-0.6515,-0.003084
14.0,6.679,-0.0004489,-0.002869,0.00675,-0.6415,-0.003104
14.2,6.597,-0.0004416,-0.001651,0.006747,-0.6309,-0.002995
14.4,6.514,-0.0004509,-0.0005183,0.006772,-0.6192,-0.002916
14.6,6.431,-0.0004101,0.0005119,0.006664,-0.6065,-0.002928
14.8,6.347,-0.0003167,0.001504,0.006421,-0.5929,-0.002957
15.0,6.263,-0.0002471,0.002494,0.006236,-0.5786,-0.002926
15.2,6.178,-0.0002599,0.003429,0.00626,-0.5636,-0.002905
15.4,6.093,-0.0003169,0.004242,0.006399,-0.5476,-0.002977
15.6,6.008,-0.0003333,0.004945,0.006442,-0.5308,-0.003062
15.8,5.922,-0.000306,0.0056,0.006382,-0.5133,-0.003033
16.0,5.835,-0.0003017,0.006217,0.006382,-0.4952,-0.002895
16.2,5.748,-0.0003535,0.006734,0.006522,-0.4765,-0.002806
16.4,5.661,-0.0004103,0.007122,0.006668,-0.4571,-0.002869
16.6,5.573,-0.000399,0.007423,0.006634,-0.4371,-0.002974
16.8,5.485,-0.0003283,0.007688,0.006439,-0.4169,-0.002996
17.0,5.397,-0.0002585,0.007888,0.006235,-0.3963,-0.002943
17.2,5.308,-0.000218,0.007956,0.006097,-0.3752,-0.002918
17.4,5.218,-0.0001833,0.007893,0.005972,-0.3534,-0.002945
17.6,5.129,-0.0001314,0.007764,0.00581,-0.3311,-0.002929
17.8,5.039,-9.629e-05,0.007601,0.0057,-0.3085,-0.002857
18.0,4.948,-0.0001171,0.00736,0.00574,-0.2858,-0.002828
18.2,4.857,-0.0001769,0.00699,0.00588,-0.2627,-0.002907
18.4,4.766,-0.0002199,0.006519,0.005976,-0.2395,-0.003012
18.6,4.675,-0.0002092,0.006003,0.005933,-0.2162,-0.003001
18.8,4.583,-0.0001676,0.005446,0.005808,-0.193,-0.002892
19.0,4.491,-0.0001296,0.004795,0.005683,-0.1697,-0.002824
19.2,4.399,-9.615e-05,0.004035,0.005561,-0.1463,-0.00286
19.4,4.306,-4.977e-05,0.003223,0.005398,-0.1229,-0.002923
19.6,4.213,1.612e-05,0.002402,0.005184,-0.0997,-0.002922
19.8,4.12,7.754e-05,0.001545,0.004984,-0.07671,-0.002897
20.0,4.026,0.000111,0.0006024,0.004858,-0.05378,-0.002925
20.2,3.932,0.0001171,-0.0004178,0.004806,-0.03088,-0.002972
20.4,3.838,0.0001073,-0.00145,0.004801,-0.008189,-0.00295
20.6,3.744,9.655e-05,-0.002469,0.004806,0.01409,-0.002857
20.8,3.65,8.849e-05,-0.003514,0.00481,0.03595,-0.002815
21.0,3.555,8.44e-05,-0.004615,0.004799,0.05744,-0.002891
21.2,3.46,9.272e-05,-0.005739,0.004747,0.07848,-0.002989
21.4,3.364,0.0001224,-0.006832,0.004631,0.09891,-0.002996
21.6,3.269,0.0001834,-0.0079,0.004433,0.1187,-0.002924
21.8,3.173,0.0002661,-0.00899,0.004178,0.1381,-0.002887
22.0,3.077,0.0003397,-0.01011,0.003945,0.1571,-0.00292
22.2,2.98,0.0003787,-0.01119,0.003801,0.1756,-0.002944
