Time,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi
0.0,5.639,-0.041,2.17,0.28,1.938,-0.807
0.2,5.638,-0.04078,2.164,0.2792,1.934,-0.8069
0.4,5.634,-0.03997,2.147,0.2766,1.922,-0.8067
0.6,5.628,-0.03883,2.118,0.2729,1.906,-0.8066
0.8,5.623,-0.03754,2.078,0.2688,1.891,-0.8066
1.0,5.619,-0.03639,2.027,0.265,1.88,-0.8065
1.2,5.618,-0.03584,1.966,0.2629,1.875,-0.8062
1.4,5.618,-0.03609,1.895,0.263,1.878,-0.806
1.6,5.621,-0.03689,1.815,0.2647,1.885,-0.806
1.8,5.624,-0.03772,1.726,0.2667,1.895,-0.806
2.0,5.627,-0.0383,1.628,0.2681,1.903,-0.8062
2.2,5.628,-0.03869,1.524,0.269,1.908,-0.8064
2.4,5.628,-0.03889,1.413,0.2693,1.908,-0.8065
2.6,5.625,-0.03875,1.296,0.2687,1.902,-0.8066
2.8,5.622,-0.0383,1.174,0.2672,1.894,-0.8067
3.0,5.619,-0.03786,1.048,0.2658,1.885,-0.807
3.2,5.616,-0.03774,0.9177,0.2651,1.879,-0.8072
3.4,5.615,-0.03787,0.7852,0.2652,1.878,-0.8074
3.6,5.616,-0.0381,0.6507,0.2655,1.882,-0.8076
3.8,5.618,-0.03834,0.5151,0.2659,1.889,-0.8078
4.0,5.62,-0.03865,0.3789,0.2665,1.897,-0.8082
4.2,5.622,-0.03901,0.2431,0.2672,1.905,-0.8086
4.4,5.624,-0.03934,0.1081,0.2678,1.911,-0.809
4.6,5.624,-0.03954,-0.0252,0.2681,1.913,-0.8095
4.8,5.622,-0.03961,-0.1562,0.268,1.911,-0.8099
5.0,5.62,-0.03971,-0.2844,0.268,1.906,-0.8104
5.2,5.618,-0.04,-0.4092,0.2684,1.902,-0.811
5.4,5.617,-0.04049,-0.5302,0.2694,1.899,-0.8117
5.6,5.616,-0.04097,-0.6467,0.2703,1.898,-0.8124
5.8,5.617,-0.04135,-0.7584,0.2709,1.902,-0.8129
6.0,5.618,-0.04169,-0.8647,0.2714,1.907,-0.8135
6.2,5.62,-0.04208,-0.9653,0.2719,1.914,-0.8141
6.4,5.622,-0.04241,-1.06,0.2722,1.92,-0.8148
6.6,5.623,-0.04251,-1.148,0.2718,1.924,-0.8156
6.8,5.624,-0.04247,-1.229,0.2711,1.926,-0.8164
7.0,5.623,-0.04256,-1.303,0.2708,1.926,-0.8171
7.2,5.622,-0.04294,-1.37,0.2712,1.922,-0.8179
7.4,5.62,-0.04357,-1.429,0.2723,1.919,-0.8188
7.6,5.619,-0.04432,-1.48,0.2738,1.917,-0.8198
7.8,5.618,-0.04513,-1.524,0.2754,1.916,-0.8207
8.0,5.619,-0.04589,-1.559,0.2768,1.917,-0.8215
8.2,5.62,-0.04653,-1.587,0.2778,1.92,-0.8223
8.4,5.621,-0.0469,-1.606,0.2781,1.924,-0.8231
8.6,5.622,-0.04695,-1.616,0.2774,1.928,-0.824
8.8,5.622,-0.04679,-1.619,0.2761,1.93,-0.8249
9.0,5.623,-0.04666,-1.613,0.2748,1.931,-0.8258
9.2,5.622,-0.0468,-1.598,0.2743,1.93,-0.8266
9.4,5.621,-0.04726,-1.576,0.2746,1.927,-0.8274
9.6,5.62,-0.04797,-1.545,0.2756,1.924,-0.8283
9.8,5.619,-0.0489,-1.507,0.2773,1.921,-0.8292
10.0,5.618,-0.04999,-1.461,0.2794,1.92,-0.8301
10.2,5.618,-0.05099,-1.408,0.2813,1.919,-0.831
10.4,5.618,-0.05169,-1.348,0.2823,1.92,-0.8317
10.6,5.619,-0.052,-1.282,0.2822,1.922,-0.8325
10.8,5.619,-0.05204,-1.21,0.2813,1.924,-0.8332
11.0,5.62,-0.05197,-1.132,0.28,1.925,-0.8339
11.2,5.62,-0.05191,-1.049,0.2787,1.925,-0.8345
11.4,5.62,-0.05196,-0.9618,0.2777,1.924,-0.8351
11.6,5.619,-0.05227,-0.8706,0.2775,1.922,-0.8357
11.8,5.618,-0.0529,-0.7761,0.2781,1.919,-0.8363
12.0,5.617,-0.05384,-0.6787,0.2796,1.916,-0.837
12.2,5.617,-0.05497,-0.5792,0.2817,1.915,-0.8376
12.4,5.616,-0.05608,-0.4779,0.2836,1.914,-0.8382
12.6,5.617,-0.05695,-0.3756,0.2849,1.914,-0.8387
12.8,5.617,-0.05751,-0.2726,0.2852,1.915,-0.839
13.0,5.618,-0.05782,-0.1697,0.2848,1.916,-0.8393
13.2,5.618,-0.0579,-0.06729,0.2837,1.917,-0.8397
13.4,5.618,-0.0578,0.03413,0.2821,1.918,-0.8399
13.6,5.618,-0.05769,0.1341,0.2804,1.917,-0.8402
13.8,5.618,-0.05783,0.232,0.2794,1.916,-0.8404
14.0,5.618,-0.05841,0.3275,0.2797,1.915,-0.8406
14.2,5.617,-0.05936,0.4201,0.281,1.913,-0.8408
14.4,5.617,-0.0605,0.5094,0.2829,1.912,-0.841
14.6,5.617,-0.0617,0.5949,0.285,1.912,-0.8412
14.8,5.617,-0.0628,0.6764,0.2867,1.913,-0.8413
15.0,5.618,-0.06361,0.7535,0.2876,1.914,-0.8413
15.2,5.618,-0.06402,0.8259,0.2875,1.916,-0.8412
15.4,5.619,-0.06409,0.8932,0.2863,1.917,-0.8412
15.6,5.619,-0.06399,0.9552,0.2846,1.919,-0.8411
15.8,5.62,-0.06393,1.012,0.283,1.92,-0.8409
16.0,5.62,-0.06408,1.062,0.2819,1.921,-0.8407
16.2,5.62,-0.06458,1.107,0.2818,1.921,-0.8406
16.4,5.62,-0.06542,1.146,0.2827,1.922,-0.8404
16.6,5.62,-0.0665,1.178,0.2843,1.922,-0.8403
16.8,5.62,-0.06769,1.204,0.2862,1.923,-0.8402
17.0,5.62,-0.06884,1.224,0.288,1.925,-0.84
17.2,5.621,-0.06978,1.237,0.2893,1.927,-0.8398
17.4,5.622,-0.07039,1.243,0.2895,1.93,-0.8395
17.6,5.623,-0.07071,1.243,0.2889,1.933,-0.8392
17.8,5.623,-0.07086,1.236,0.2878,1.935,-0.8389
18.0,5.624,-0.07096,1.222,0.2864,1.938,-0.8385
18.2,5.625,-0.0711,1.202,0.2852,1.941,-0.8381
18.4,5.625,-0.07141,1.176,0.2845,1.943,-0.8378
18.6,5.626,-0.07203,1.143,0.2846,1.944,-0.8375
18.8,5.626,-0.07299,1.105,0.2856,1.946,-0.8372
19.0,5.626,-0.07417,1.06,0.2873,1.948,-0.837
19.2,5.627,-0.07539,1.011,0.2891,1.951,-0.8368
19.4,5.628,-0.0765,0.956,0.2906,1.953,-0.8364
19.6,5.628,-0.07738,0.8965,0.2914,1.956,-0.8361
19.8,5.629,-0.07797,0.8326,0.2913,1.959,-0.8358
20.0,5.63,-0.07825,0.7648,0.2904,1.962,-0.8355
20.2,5.631,-0.07832,0.6934,0.2888,1.964,-0.8351
20.4,5.631,-0.07835,0.6189,0.287,1.967,-0.8348
20.6,5.632,-0.07855,0.5417,0.2858,1.969,-0.8345
20.8,5.632,-0.07908,0.4624,0.2854,1.971,-0.8342
21.0,5.632,-0.07996,0.3813,0.286,1.972,-0.834
21.2,5.633,-0.08107,0.299,0.2872,1.974,-0.8338
21.4,5.633,-0.08229,0.2157,0.2888,1.975,-0.8336
21.6,5.633,-0.08346,0.1321,0.2901,1.977,-0.8335
21.8,5.634,-0.08441,0.04862,0.2909,1.978,-0.8333
22.0,5.634,-0.08507,-0.03441,0.2909,1.98,-0.8332
22.2,5.635,-0.08544,-0.1165,0.2899,1.981,-0.833
22.4,5.635,-0.08563,-0.1973,0.2884,1.982,-0.8328
22.6,5.636,-0.08578,-0.2764,0.2868,1.984,-0.8326
22.8,5.636,-0.08602,-0.3533,0.2854,1.985,-0.8324
23.0,5.636,-0.08647,-0.4278,0.2845,1.985,-0.8323
23.2,5.636,-0.08716,-0.4995,0.2843,1.985,-0.8322
23.4,5.636,-0.08805,-0.5681,0.2847,1.985,-0.8322
23.6,5.636,-0.08908,-0.6332,0.2855,1.985,-0.8323
23.8,5.636,-0.09017,-0.6946,0.2865,1.984,-0.8323
24.0,5.636,-0.09119,-0.752,0.2872,1.984,-0.8323
24.2,5.636,-0.09203,-0.8052,0.2874,1.983,-0.8323
24.4,5.636,-0.09263,-0.854,0.2869,1.983,-0.8322
24.6,5.636,-0.09304,-0.8981,0.2858,1.982,-0.8322
24.8,5.636,-0.09331,-0.9374,0.2843,1.981,-0.8322
25.0,5.636,-0.09351,-0.9717,0.2825,1.98,-0.8321
25.2,5.636,-0.09376,-1.001,0.2809,1.979,-0.8321
25.4,5.636,-0.09421,-1.025,0.2798,1.977,-0.8321
25.6,5.636,-0.09495,-1.043,0.2795,1.975,-0.8322
25.8,5.635,-0.09593,-1.057,0.2799,1.973,-0.8322
26.0,5.635,-0.09704,-1.064,0.2807,1.971,-0.8323
26.2,5.635,-0.09815,-1.067,0.2815,1.968,-0.8323
26.4,5.634,-0.09915,-1.063,0.282,1.965,-0.8324
26.6,5.634,-0.09991,-1.055,0.2818,1.963,-0.8324
26.8,5.634,-0.1004,-1.041,0.2808,1.96,-0.8324
27.0,5.633,-0.1007,-1.021,0.2792,1.958,-0.8324
27.2,5.633,-0.1009,-0.9967,0.2774,1.955,-0.8323
27.4,5.633,-0.1011,-0.967,0.2757,1.952,-0.8323
27.6,5.633,-0.1016,-0.9325,0.2745,1.95,-0.8322
27.8,5.632,-0.1022,-0.8934,0.274,1.947,-0.8321
28.0,5.632,-0.1032,-0.8499,0.2742,1.943,-0.8321
28.2,5.631,-0.1042,-0.8023,0.2748,1.94,-0.8321
28.4,5.631,-0.1053,-0.751,0.2754,1.937,-0.832
28.6,5.631,-0.1063,-0.6961,0.2759,1.933,-0.832
28.8,5.63,-0.1072,-0.6381,0.2761,1.93,-0.8319
29.0,5.63,-0.1078,-0.5773,0.2756,1.927,-0.8318
29.2,5.63,-0.1083,-0.514,0.2747,1.925,-0.8316
29.4,5.63,-0.1087,-0.4487,0.2734,1.922,-0.8313
29.6,5.63,-0.1091,-0.3817,0.2722,1.92,-0.8311
29.8,5.63,-0.1095,-0.3134,0.2711,1.917,-0.8308
30.0,5.63,-0.1101,-0.2441,0.2703,1.915,-0.8306
30.2,5.63,-0.1108,-0.1742,0.2701,1.912,-0.8303
30.4,5.629,-0.1118,-0.1042,0.2705,1.91,-0.8301
30.6,5.629,-0.1128,-0.03427,0.2713,1.908,-0.8298
30.8,5.629,-0.114,0.0351,0.2722,1.905,-0.8295
31.0,5.629,-0.115,0.1036,0.2729,1.903,-0.8291
31.2,5.629,-0.1159,0.1708,0.2733,1.901,-0.8287
31.4,5.629,-0.1166,0.2365,0.2732,1.9,-0.8283
31.6,5.63,-0.1172,0.3004,0.2725,1.899,-0.8279
31.8,5.63,-0.1175,0.362,0.2714,1.898,-0.8274
32.0,5.63,-0.1179,0.4212,0.2704,1.897,-0.8269
32.2,5.63,-0.1184,0.4777,0.2697,1.896,-0.8264
32.4,5.631,-0.1191,0.5312,0.2696,1.895,-0.8259
32.6,5.631,-0.1201,0.5815,0.2701,1.895,-0.8253
32.8,5.631,-0.1212,0.6283,0.2711,1.894,-0.8248
