Time,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi
0.0,17.91,0.025,0.343,0.393,2.751,-0.305
0.2,17.9,0.02529,0.342,0.392,2.743,-0.3049
0.4,17.89,0.02633,0.3388,0.3885,2.722,-0.3048
0.6,17.87,0.02808,0.3333,0.3829,2.693,-0.3047
0.8,17.85,0.03028,0.3254,0.376,2.663,-0.3046
1.0,17.83,0.0324,0.3154,0.3695,2.637,-0.3041
1.2,17.81,0.03359,0.3032,0.3658,2.622,-0.3035
1.4,17.8,0.03338,0.2888,0.3661,2.619,-0.303
1.6,17.78,0.03174,0.2724,0.3707,2.626,-0.3029
1.8,17.76,0.02922,0.254,0.3778,2.637,-0.3028
2.0,17.74,0.02677,0.2341,0.3849,2.646,-0.3026
2.2,17.71,0.02511,0.2127,0.3899,2.645,-0.3023
2.4,17.68,0.02466,0.1898,0.3915,2.631,-0.3019
2.6,17.64,0.02534,0.1656,0.3898,2.606,-0.3014
2.8,17.59,0.02677,0.1403,0.3859,2.571,-0.3008
3.0,17.54,0.02851,0.114,0.3809,2.532,-0.3
3.2,17.49,0.03003,0.08679,0.3765,2.496,-0.2992
3.4,17.44,0.03097,0.0587,0.3736,2.468,-0.2986
3.6,17.39,0.0311,0.0299,0.3731,2.449,-0.298
3.8,17.35,0.03045,0.0006878,0.375,2.439,-0.2973
4.0,17.3,0.02926,-0.02875,0.3785,2.436,-0.2964
4.2,17.25,0.02776,-0.05829,0.3831,2.434,-0.2956
4.4,17.2,0.02623,-0.08779,0.3879,2.429,-0.295
4.6,17.14,0.02496,-0.117,0.392,2.416,-0.2943
4.8,17.08,0.02423,-0.1457,0.3944,2.394,-0.2935
5.0,17.01,0.02424,-0.1738,0.3947,2.363,-0.2926
5.2,16.94,0.02489,-0.2013,0.3931,2.327,-0.2917
5.4,16.87,0.02583,-0.2281,0.3905,2.291,-0.2909
5.6,16.79,0.02669,-0.2539,0.3881,2.259,-0.2899
5.8,16.72,0.02719,-0.2786,0.3866,2.234,-0.2887
6.0,16.65,0.02721,-0.3022,0.3864,2.218,-0.2875
6.2,16.58,0.02668,-0.3245,0.388,2.21,-0.2864
6.4,16.51,0.02561,-0.3454,0.3912,2.207,-0.2854
6.6,16.43,0.0242,-0.3646,0.3955,2.204,-0.2843
6.8,16.36,0.02277,-0.3821,0.3999,2.197,-0.2831
7.0,16.28,0.02165,-0.3978,0.4035,2.185,-0.2821
7.2,16.19,0.02095,-0.4117,0.406,2.166,-0.2811
7.4,16.11,0.02061,-0.4236,0.4073,2.141,-0.28
7.6,16.02,0.0206,-0.4336,0.4076,2.115,-0.2788
7.8,15.93,0.02089,-0.4416,0.4069,2.09,-0.2774
8.0,15.84,0.02135,-0.4476,0.4057,2.071,-0.2762
8.2,15.75,0.02172,-0.4517,0.4047,2.06,-0.2749
8.4,15.66,0.02171,-0.4536,0.4048,2.056,-0.2735
8.6,15.58,0.02126,-0.4533,0.4061,2.058,-0.272
8.8,15.49,0.02046,-0.4509,0.4086,2.063,-0.2706
9.0,15.4,0.01943,-0.4464,0.4118,2.068,-0.2693
9.2,15.31,0.01826,-0.4398,0.4154,2.071,-0.2681
9.4,15.21,0.01704,-0.4311,0.4192,2.068,-0.2667
9.6,15.12,0.01601,-0.4203,0.4224,2.061,-0.2654
9.8,15.02,0.01539,-0.4077,0.4244,2.052,-0.264
10.0,14.92,0.01523,-0.3933,0.4251,2.042,-0.2628
