Time,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi
0.0,14.75,0.0,-0.037,0.0,-0.299,0.0
0.2,14.75,-1.879e-06,-0.03696,4.445e-06,-0.2996,-1.081e-05
0.4,14.74,-7.499e-06,-0.03693,1.808e-05,-0.3011,-6.414e-05
0.6,14.74,-4.195e-05,-0.03703,9.675e-05,-0.3033,-0.0002692
0.8,14.73,-6.511e-05,-0.03723,0.0001381,-0.3065,-0.0004548
1.0,14.72,-3.81e-06,-0.03744,-3.408e-05,-0.3108,-0.0003324
1.2,14.7,0.0001118,-0.03761,-0.0003382,-0.3163,-2.156e-05
1.4,14.69,0.0001951,-0.03783,-0.0005465,-0.323,0.0001951
1.6,14.67,0.0001456,-0.03814,-0.0004082,-0.3305,8.321e-05
1.8,14.65,-1.239e-05,-0.03846,1.001e-05,-0.339,-0.0001968
2.0,14.63,-0.0001413,-0.03872,0.0003582,-0.3485,-0.000312
2.2,14.61,-0.0001662,-0.03893,0.0004375,-0.3588,-0.0002818
2.4,14.59,-9.265e-05,-0.03924,0.0002569,-0.3697,-0.0002099
2.6,14.56,-5.766e-06,-0.03962,2.742e-05,-0.3809,-0.0001676
2.8,14.53,4.629e-05,-0.03996,-0.0001249,-0.3928,-8.164e-05
3.0,14.5,8.741e-05,-0.04021,-0.0002454,-0.4055,8.07e-05
3.2,14.47,0.0001051,-0.04041,-0.0002966,-0.4189,6.757e-05
3.4,14.44,8.377e-05,-0.04067,-0.0002392,-0.4329,-0.0001701
3.6,14.4,1.381e-05,-0.04097,-5.761e-05,-0.4477,-0.0004237
3.8,14.37,-5.374e-05,-0.04121,0.0001155,-0.4634,-0.0004276
4.0,14.33,-3.646e-05,-0.0414,7.958e-05,-0.4798,-0.0001534
4.2,14.29,3.505e-05,-0.0416,-8.681e-05,-0.4967,5.112e-05
4.4,14.25,7.341e-05,-0.04185,-0.000166,-0.5138,3.34e-05
4.6,14.2,1.372e-05,-0.04206,-2.194e-06,-0.5313,-9.737e-05
4.8,14.16,-9.704e-05,-0.04215,0.0002819,-0.5492,-0.0001915
5.0,14.11,-0.0001295,-0.04218,0.0003644,-0.5674,-0.0002139
5.2,14.07,-5.683e-05,-0.04226,0.0001758,-0.5857,-0.000297
5.4,14.02,5.534e-05,-0.04238,-0.0001208,-0.604,-0.0003469
5.6,13.97,0.0001186,-0.04244,-0.0002998,-0.6225,-0.0002153
5.8,13.91,0.0001131,-0.04238,-0.0002997,-0.6413,1.287e-05
6.0,13.86,9.558e-05,-0.04228,-0.0002485,-0.6603,0.0001162
6.2,13.81,6.306e-05,-0.04219,-0.000142,-0.6794,-7.858e-05
6.4,13.75,-9.571e-06,-0.04208,6.855e-05,-0.6985,-0.0003495
6.6,13.69,-0.0001072,-0.04187,0.0003328,-0.7178,-0.0004048
6.8,13.63,-0.0001572,-0.04157,0.0004663,-0.7369,-0.0002607
7.0,13.57,-8.506e-05,-0.04129,0.0002892,-0.7555,-9.518e-05
