Time,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi
0.0,7.906,0.025,0.343,5.393,2.751,-0.305
0.2,7.904,0.0281,0.3423,5.381,2.745,-0.3049
0.4,7.898,0.03693,0.3399,5.347,2.728,-0.3046
0.6,7.891,0.04986,0.3358,5.295,2.706,-0.304
0.8,7.884,0.06484,0.3297,5.232,2.684,-0.3027
1.0,7.878,0.0798,0.3216,5.164,2.668,-0.3002
1.2,7.877,0.09281,0.3117,5.097,2.662,-0.2965
1.4,7.879,0.1031,0.2996,5.033,2.668,-0.2917
1.6,7.885,0.111,0.2856,4.971,2.685,-0.2862
1.8,7.893,0.1186,0.2699,4.905,2.707,-0.28
2.0,7.899,0.1286,0.253,4.829,2.727,-0.2731
2.2,7.904,0.1434,0.235,4.734,2.74,-0.2659
2.4,7.904,0.1641,0.216,4.618,2.742,-0.2585
2.6,7.901,0.1905,0.1962,4.481,2.735,-0.251
2.8,7.896,0.2215,0.1756,4.326,2.72,-0.2431
3.0,7.889,0.2551,0.1544,4.16,2.701,-0.2347
3.2,7.884,0.2891,0.1324,3.989,2.685,-0.2258
3.4,7.881,0.3214,0.1096,3.819,2.676,-0.2165
3.6,7.881,0.3509,0.08616,3.654,2.676,-0.2068
3.8,7.883,0.3776,0.06225,3.495,2.684,-0.1966
4.0,7.888,0.4027,0.03813,3.337,2.698,-0.1858
4.2,7.894,0.428,0.01394,3.177,2.713,-0.1747
4.4,7.898,0.4551,-0.01011,3.01,2.726,-0.1635
4.6,7.901,0.4855,-0.03378,2.831,2.733,-0.152
4.8,7.9,0.5202,-0.05684,2.637,2.731,-0.1399
5.0,7.897,0.5591,-0.07926,2.43,2.721,-0.1274
5.2,7.892,0.601,-0.1011,2.212,2.706,-0.1147
5.4,7.887,0.6438,-0.1224,1.991,2.69,-0.1017
5.6,7.883,0.6854,-0.143,1.771,2.676,-0.08855
5.8,7.881,0.7243,-0.1629,1.558,2.669,-0.07528
6.0,7.881,0.7599,-0.1819,1.354,2.669,-0.06221
6.2,7.884,0.7924,-0.2001,1.158,2.675,-0.04948
6.4,7.888,0.8227,-0.2173,0.9689,2.685,-0.03696
6.6,7.891,0.8524,-0.2333,0.7814,2.694,-0.02436
6.8,7.894,0.8832,-0.2479,0.5907,2.7,-0.01155
7.0,7.895,0.9166,-0.2611,0.3931,2.701,0.001439
7.2,7.893,0.9528,-0.2731,0.1877,2.695,0.01463
7.4,7.89,0.9912,-0.2836,-0.02354,2.684,0.02813
7.6,7.885,1.03,-0.2928,-0.2367,2.67,0.04184
7.8,7.881,1.069,-0.3006,-0.4474,2.657,0.05539
8.0,7.878,1.106,-0.3071,-0.6508,2.648,0.06837
8.2,7.878,1.139,-0.3122,-0.8431,2.643,0.08062
8.4,7.879,1.168,-0.316,-1.022,2.645,0.09218
8.6,7.881,1.193,-0.3182,-1.189,2.651,0.1031
8.8,7.884,1.216,-0.319,-1.347,2.659,0.1134
9.0,7.887,1.238,-0.3183,-1.501,2.666,0.1232
9.2,7.889,1.26,-0.3163,-1.653,2.671,0.1329
9.4,7.889,1.283,-0.3127,-1.807,2.671,0.1428
9.6,7.888,1.308,-0.3078,-1.962,2.666,0.1528
9.8,7.885,1.334,-0.3016,-2.118,2.658,0.1628
10.0,7.882,1.36,-0.2943,-2.271,2.65,0.1724
10.2,7.88,1.383,-0.2858,-2.416,2.643,0.1815
10.4,7.879,1.404,-0.276,-2.549,2.64,0.1898
10.6,7.879,1.42,-0.2651,-2.668,2.641,0.1971
10.8,7.881,1.433,-0.2531,-2.772,2.647,0.2032
11.0,7.884,1.442,-0.2401,-2.862,2.656,0.2082
11.2,7.887,1.448,-0.226,-2.942,2.666,0.2126
11.4,7.89,1.454,-0.2109,-3.014,2.674,0.2167
11.6,7.892,1.459,-0.195,-3.083,2.68,0.2205
