Time,PtfmTDxi,PtfmTDyi,PtfmTDzi,PtfmRDxi,PtfmRDyi,PtfmRDzi
0.0,7.906,0.025,0.343,0.393,7.751,-0.305
0.2,7.901,0.02529,0.3424,0.392,7.734,-0.305
0.4,7.888,0.02633,0.3403,0.3884,7.686,-0.3048
0.6,7.869,0.02806,0.3365,0.3828,7.616,-0.3046
0.8,7.848,0.03021,0.3308,0.376,7.537,-0.3045
1.0,7.83,0.03226,0.323,0.3695,7.458,-0.3041
1.2,7.816,0.03344,0.313,0.3656,7.388,-0.3039
1.4,7.808,0.03337,0.3008,0.3653,7.329,-0.3042
1.6,7.804,0.03202,0.2864,0.3687,7.277,-0.3052
1.8,7.8,0.02989,0.2703,0.3743,7.223,-0.3067
2.0,7.794,0.02779,0.253,0.3801,7.156,-0.3081
2.2,7.781,0.02633,0.2347,0.3842,7.066,-0.3094
2.4,7.76,0.02586,0.2156,0.3857,6.95,-0.3106
2.6,7.732,0.02628,0.1957,0.3845,6.807,-0.3117
2.8,7.699,0.02726,0.1754,0.3817,6.644,-0.3127
3.0,7.662,0.02846,0.1546,0.3782,6.47,-0.3136
3.2,7.627,0.02953,0.1331,0.3749,6.294,-0.3145
3.4,7.595,0.03022,0.1108,0.3726,6.125,-0.3157
3.6,7.568,0.03038,0.08785,0.3719,5.967,-0.317
3.8,7.545,0.02997,0.0644,0.3728,5.819,-0.3184
4.0,7.525,0.02915,0.04073,0.3751,5.677,-0.3197
4.2,7.505,0.02804,0.01704,0.3784,5.532,-0.3213
4.4,7.483,0.02673,-0.006428,0.3823,5.378,-0.3231
4.6,7.456,0.02537,-0.02932,0.3864,5.207,-0.3252
4.8,7.423,0.02417,-0.05139,0.3901,5.019,-0.3272
5.0,7.386,0.02339,-0.07259,0.3927,4.814,-0.3292
5.2,7.345,0.02306,-0.09301,0.394,4.6,-0.3313
5.4,7.305,0.02301,-0.1127,0.3944,4.384,-0.3335
5.6,7.267,0.02303,-0.1315,0.3946,4.174,-0.3354
5.8,7.234,0.02301,-0.1494,0.3948,3.976,-0.3372
6.0,7.205,0.02289,-0.1666,0.3953,3.79,-0.339
6.2,7.181,0.02255,-0.1828,0.3965,3.616,-0.3409
6.4,7.159,0.0218,-0.198,0.3988,3.447,-0.3429
6.6,7.136,0.0206,-0.2119,0.4025,3.279,-0.3449
6.8,7.112,0.01907,-0.2243,0.4073,3.103,-0.3469
7.0,7.084,0.01743,-0.2354,0.4125,2.919,-0.3492
7.2,7.053,0.01576,-0.2449,0.4179,2.725,-0.3516
7.4,7.02,0.0141,-0.253,0.4232,2.524,-0.354
7.6,6.986,0.01261,-0.2595,0.4281,2.323,-0.3563
7.8,6.954,0.01151,-0.2647,0.4318,2.127,-0.3585
8.0,6.926,0.01091,-0.2686,0.4341,1.942,-0.3607
8.2,6.902,0.01067,-0.2712,0.4353,1.771,-0.3628
8.4,6.883,0.01049,-0.2725,0.4362,1.614,-0.3647
8.6,6.867,0.01015,-0.2724,0.4375,1.469,-0.3663
8.8,6.854,0.009567,-0.2709,0.4395,1.33,-0.368
9.0,6.84,0.0086,-0.2682,0.4427,1.194,-0.3698
9.2,6.825,0.007084,-0.2641,0.4474,1.055,-0.3717
9.4,6.809,0.005006,-0.2586,0.4538,0.9121,-0.3735
9.6,6.79,0.002641,-0.2519,0.461,0.7664,-0.3753
9.8,6.771,0.0004037,-0.2441,0.4678,0.6213,-0.3771
10.0,6.753,-0.001415,-0.2353,0.4735,0.4817,-0.3789
10.2,6.739,-0.002724,-0.2255,0.4776,0.3521,-0.3806
10.4,6.728,-0.003503,-0.2147,0.48,0.2361,-0.382
10.6,6.721,-0.003742,-0.2031,0.4809,0.1352,-0.3833
10.8,6.718,-0.003571,-0.1906,0.4804,0.04869,-0.3845
11.0,6.719,-0.003356,-0.1774,0.4798,-0.02658,-0.3856
11.2,6.721,-0.00356,-0.1633,0.4803,-0.09482,-0.3866
11.4,6.723,-0.004461,-0.1486,0.4826,-0.1599,-0.3875
11.6,6.724,-0.006035,-0.1333,0.4869,-0.2242,-0.3884
11.8,6.724,-0.008095,-0.1175,0.4926,-0.2883,-0.3893
12.0,6.724,-0.01042,-0.1013,0.499,-0.3507,-0.3902
12.2,6.725,-0.01274,-0.08485,0.5053,-0.4086,-0.3909
12.4,6.727,-0.01465,-0.06814,0.5103,-0.4579,-0.3915
12.6,6.733,-0.01579,-0.05135,0.513,-0.4949,-0.392
12.8,6.742,-0.01603,-0.03453,0.513,-0.5176,-0.3925
13.0,6.756,-0.01559,-0.01766,0.5109,-0.526,-0.3928
13.2,6.772,-0.01489,-0.0007935,0.5078,-0.5218,-0.3929
13.4,6.791,-0.0143,0.01595,0.5049,-0.5079,-0.3929
13.6,6.811,-0.01412,0.03244,0.503,-0.4878,-0.3929
13.8,6.831,-0.01461,0.04863,0.503,-0.4644,-0.3928
14.0,6.85,-0.0159,0.06446,0.5053,-0.4397,-0.3926
14.2,6.868,-0.01787,0.07982,0.5094,-0.4135,-0.3922
14.4,6.887,-0.02009,0.09456,0.5142,-0.3839,-0.3919
14.6,6.907,-0.02202,0.1086,0.5181,-0.348,-0.3915
14.8,6.929,-0.02326,0.1218,0.52,-0.3032,-0.391
15.0,6.953,-0.02362,0.1342,0.5192,-0.2474,-0.3903
15.2,6.981,-0.02312,0.1456,0.5158,-0.1796,-0.3894
15.4,7.012,-0.02191,0.1561,0.5101,-0.1005,-0.3885
15.6,7.045,-0.02037,0.1654,0.5032,-0.01219,-0.3875
15.8,7.08,-0.019,0.1737,0.4967,0.08209,-0.3864
16.0,7.114,-0.0183,0.1808,0.492,0.1794,-0.3852
16.2,7.148,-0.01848,0.1869,0.4896,0.2776,-0.3839
16.4,7.181,-0.01949,0.1916,0.4896,0.3761,-0.3827
16.6,7.214,-0.02101,0.1951,0.491,0.4753,-0.3815
16.8,7.247,-0.02263,0.1974,0.4927,0.5766,-0.3801
17.0,7.28,-0.0239,0.1984,0.4932,0.6824,-0.3787
17.2,7.316,-0.02439,0.1981,0.4915,0.7948,-0.3771
17.4,7.353,-0.02387,0.1963,0.4866,0.915,-0.3755
17.6,7.393,-0.0224,0.1933,0.4789,1.043,-0.3737
17.8,7.434,-0.02033,0.189,0.4693,1.177,-0.3717
18.0,7.476,-0.01815,0.1835,0.4592,1.315,-0.3696
18.2,7.518,-0.01637,0.1768,0.4501,1.454,-0.3676
18.4,7.559,-0.01534,0.169,0.4431,1.592,-0.3656
18.6,7.599,-0.01523,0.1601,0.4387,1.728,-0.3637
18.8,7.638,-0.01593,0.1502,0.4366,1.861,-0.3618
19.0,7.676,-0.0171,0.1394,0.4358,1.993,-0.3599
19.2,7.714,-0.01825,0.1276,0.435,2.124,-0.358
19.4,7.752,-0.01886,0.115,0.4327,2.257,-0.3561
19.6,7.791,-0.01859,0.1015,0.4278,2.392,-0.3539
19.8,7.831,-0.01731,0.08733,0.4199,2.531,-0.3515
20.0,7.872,-0.01521,0.07244,0.4095,2.672,-0.3491
20.2,7.913,-0.01268,0.05694,0.3978,2.814,-0.3465
